"metacell","cell_type","top1_gene","top1_lfp","top2_gene","top2_lfp","color"
"M608.72","T","CD8B",3.92781977584328,"IL32",3.85455270133841,"#FFFF00"
"M609.32","T","TRAC",4.94592949542315,"TRBC2",4.15045111862934,"#FFFF00"
"M610.51","T","CD3D",3.91626159205697,"IL32",3.43250773535688,"#FFFF00"
"M611.47","T","CD3D",3.42076741018959,"HNRNPH1",3.34548883771308,"#FFFF00"
"M612.48","T","TRAC",4.63645603525972,"IL7R",4.10354953313922,"#FFFF00"
"M613.12","T","TRAC",4.43729652727443,"CD3D",4.07348872158323,"#FFFF00"
"M614.22","T","CD8B",6.6768006185725,"TRAC",4.70621045862471,"#FFFF00"
"M615.79","T","TRAC",4.7665403016949,"CD3D",4.14992226796383,"#FFFF00"
"M616.54","T","TRBC1",5.14081074907118,"TRAC",4.04584599965418,"#FFFF00"
"M617.32","T","TRAC",5.16941591952234,"CD3D",3.98514340249342,"#FFFF00"
"M618.97","T","TRAC",4.05723615375618,"CD3D",3.97946772331826,"#FFFF00"
"M619.72","T","IL32",4.02657540880595,"CD3D",3.48510331587131,"#FFFF00"
"M620.78","T","CD8B",6.54964367996518,"CD3D",3.95674687994928,"#FFFF00"
"M621.53","T","IL7R",4.20115677406197,"NOSIP",4.11252524368924,"#FFFF00"
"M622.01","T","TRAC",5.06350078099963,"CD8B",4.30578823657684,"#FFFF00"
"M623.68","T","IL7R",4.67118696631133,"CD3D",3.82034724188965,"#FFFF00"
"M624.82","T","TRAC",4.15369248967871,"CD3D",3.76890589700733,"#FFFF00"
"M625.58","T","CD3D",4.01870882047371,"IL32",3.85663416542089,"#FFFF00"
"M626.40","T","CD3D",4.16923940757016,"TRAC",4.12242773740736,"#FFFF00"
"M627.07","T","TRAC",5.25192748682893,"TRBC2",4.106561540383,"#FFFF00"
"M628.25","T","TRAC",5.35025768257293,"NOSIP",4.63083828267027,"#FFFF00"
"M629.05","T","TRAC",4.39347363724834,"CD3D",4.22422804412272,"#FFFF00"
"M630.30","T","CD3D",3.86995641184338,"TRBC2",3.58319577320005,"#FFFF00"
"M631.71","T","CD3D",3.1243794644026,"IL7R",2.92050789335361,"#FFFF00"
"M632.61","T","CD8B",4.33968172799654,"S100B",3.81148411900545,"#FFFF00"
"M633.39","T","CD8B",4.2022592691663,"IL7R",3.43762272867901,"#FFFF00"
"M634.51","T","CD3D",3.68526763350469,"IL32",3.06613164451714,"#FFFF00"
"M635.71","T","TRAC",4.61442597222852,"CD8B",4.43091073362636,"#FFFF00"
"M636.78","T","TRAC",5.15378636453503,"CD3D",3.85484913252248,"#FFFF00"
"M637.48","T","CD3D",3.78182340137511,"CD8B",3.56396602866134,"#FFFF00"
"M638.38","T","CD8B",5.30893079873282,"TRAC",4.57616319724232,"#FFFF00"
"M639.71","T","IL7R",4.30155509545384,"CD3D",3.73232514566214,"#FFFF00"
"M640.12","T","CD3D",3.546891740857,"NOSIP",3.13156092183773,"#FFFF00"
"M641.81","T","NOSIP",3.91324357316202,"CD3D",3.69161098967255,"#FFFF00"
"M642.31","T","CD3D",3.70464062677553,"NOSIP",3.39522380224056,"#FFFF00"
"M643.44","T","CD3D",3.75948755761661,"LEF1",2.39374682841081,"#FFFF00"
"M644.25","T","TRAC",3.37958964154814,"CD3D",3.21549128814029,"#FFFF00"
"M645.52","T","CD3D",4.15379741652742,"TRBC2",3.71452774562888,"#FFFF00"
"M646.71","T","TRBC1",4.70058422142493,"CD3D",3.63268172796041,"#FFFF00"
"M647.92","T","CD3D",3.93631587620932,"IL7R",3.73877566067398,"#FFFF00"
"M648.15","T","CD8B",6.49326241373434,"IL7R",4.81432107694847,"#FFFF00"
"M649.97","T","TRAC",4.87133522893737,"IL32",3.94524804169168,"#FFFF00"
"M650.62","T","TRAC",4.70226364075467,"CD3D",4.25062341749347,"#FFFF00"
"M651.26","T","CD3D",3.94943364677595,"TRBC1",3.60513862437804,"#FFFF00"
"M652.43","T","TRAC",4.61708809091272,"NOSIP",4.50819059394866,"#FFFF00"
"M653.20","T","CD8B",3.57827292822887,"CD3D",3.51198584278589,"#FFFF00"
"M654.28","T","CD8B",4.19418582674582,"CD3D",3.80017710151283,"#FFFF00"
"M655.86","T","CD3D",4.07031338207055,"TRAC",4.07024170813943,"#FFFF00"
"M656.29","T","TRBC1",4.52722193009631,"TRAC",3.43173841064875,"#FFFF00"
"M657.93","T","CD3D",3.97030155558367,"IL32",2.98387816334381,"#FFFF00"
"M658.90","T","CD3D",4.26209616930713,"TRAC",4.09646806645709,"#FFFF00"
"M659.86","T","CD3D",3.83169660242551,"TRAC",3.51137312625264,"#FFFF00"
"M660.74","T","TRAC",3.77568506929622,"CD3D",3.2799726285114,"#FFFF00"
"M661.76","T","TRAC",3.61772505482571,"CD3D",3.31010203498623,"#FFFF00"
"M662.04","T","IL7R",3.79611621962734,"CD3D",3.57501512262332,"#FFFF00"
"M663.41","T","CD3D",3.91361434537956,"NOSIP",3.51592782859714,"#FFFF00"
"M664.58","T","TRAC",4.82533810454773,"NOSIP",4.30101459198224,"#FFFF00"
"M665.08","CD8","NKG7",8.53696892791719,"CCL5",8.53247102354425,"#FFA500"
"M666.93","CD8","GNLY",9.04468565243798,"CCL5",7.87974038746494,"#FFA500"
"M667.55","CD8","GNLY",9.88580798009961,"CCL5",9.09645478085391,"#FFA500"
"M668.89","CD8","CCL5",8.81458454933944,"NKG7",8.1968569037109,"#FFA500"
"M669.12","CD8","GNLY",9.46010769030281,"NKG7",9.20131414109006,"#FFA500"
"M670.58","CD8","NKG7",8.24807326228706,"CCL5",8.0945113991919,"#FFA500"
"M671.54","CD8","GNLY",9.74663009544655,"NKG7",8.88977387475943,"#FFA500"
"M672.57","CD8","NKG7",9.12138608169312,"GNLY",9.03811338451155,"#FFA500"
"M673.12","CD8","GNLY",9.19690142005783,"CCL5",8.92883471021516,"#FFA500"
"M674.35","CD8","NKG7",8.97869845115075,"CCL5",8.94618877686044,"#FFA500"
"M675.66","CD8","GNLY",9.7017982940923,"NKG7",9.379870970657,"#FFA500"
"M676.06","CD8","NKG7",8.94895423491924,"GNLY",8.92078898996142,"#FFA500"
"M677.70","CD8","NKG7",8.52714662398069,"CCL5",8.35244432883895,"#FFA500"
"M678.36","CD8","CCL5",8.73357696832879,"NKG7",8.48468224135048,"#FFA500"
"M679.92","CD8","GNLY",9.85959357428532,"NKG7",9.13838445480367,"#FFA500"
"M680.42","CD8","CCL5",9.24800279011088,"NKG7",9.12581752430549,"#FFA500"
"M681.29","CD8","GNLY",9.16655955718613,"NKG7",8.21880697181532,"#FFA500"
"M682.26","CD8","GNLY",9.35274687015895,"NKG7",8.65544740892885,"#FFA500"
"M683.53","CD8","NKG7",9.48381789204992,"GNLY",9.3987031400087,"#FFA500"
"M684.82","CD8","GNLY",9.80411551129961,"NKG7",9.1660918702468,"#FFA500"
"M685.00","CD8","CCL5",8.66675075210428,"NKG7",8.60747973197015,"#FFA500"
"M686.85","CD8","NKG7",8.87541599053859,"CCL5",8.75011023623188,"#FFA500"
"M687.32","CD8","NKG7",9.1980403012426,"GNLY",9.11603486127675,"#FFA500"
"M688.03","CD8","NKG7",9.31137150465299,"CCL5",9.02400025133334,"#FFA500"
"M689.31","CD8","GNLY",9.54402167989357,"NKG7",9.40309392439431,"#FFA500"
"M690.78","CD8","CCL5",8.6364899797027,"NKG7",8.02561099479611,"#FFA500"
"M691.33","CD8","NKG7",8.62045802266279,"CCL5",8.55984014786748,"#FFA500"
"M692.95","CD8","CCL5",9.1534577001711,"NKG7",8.99732202565506,"#FFA500"
"M693.30","CD8","CCL5",8.65438113919603,"NKG7",8.11538618934135,"#FFA500"
"M694.69","CD8","NKG7",8.91247835911453,"CCL5",8.82132190026315,"#FFA500"
"M695.90","CD8","NKG7",8.93116928100775,"CCL5",8.81121045951019,"#FFA500"
"M696.48","CD8","CCL5",8.78003659104608,"NKG7",8.0291877343956,"#FFA500"
"M697.85","CD8","GNLY",8.92299598658333,"CCL5",8.83743297961211,"#FFA500"
"M698.97","CD8","CCL5",8.42200951819764,"GZMK",7.53907366396395,"#FFA500"
"M699.64","CD8","GNLY",9.33529582470869,"CCL5",8.86046816490676,"#FFA500"
"M700.18","CD8","CCL5",8.55744806134064,"NKG7",8.01441446789738,"#FFA500"
"M701.08","CD8","GNLY",9.59329269326005,"NKG7",8.90948248295766,"#FFA500"
"M702.29","CD8","GNLY",9.19139716088483,"CCL5",9.05803751162227,"#FFA500"
"M703.10","CD8","CCL5",9.23130665583673,"NKG7",8.79041658418967,"#FFA500"
"M704.32","CD8","CCL5",8.74478788217208,"NKG7",8.71247418283299,"#FFA500"
"M705.27","CD8","NKG7",8.76348118047793,"CCL5",8.74683988362818,"#FFA500"
"M706.76","CD8","CCL5",8.33769913580068,"NKG7",8.0979358524576,"#FFA500"
"M707.37","CD8","GNLY",9.46584568405749,"NKG7",8.95272221006029,"#FFA500"
"M708.62","CD8","GNLY",9.31955679896728,"CCL5",8.88866604297388,"#FFA500"
"M709.53","CD8","CCL5",9.45556353268,"NKG7",9.42881265727149,"#FFA500"
"M710.16","CD8","CCL5",8.98319266620265,"NKG7",8.39036588032482,"#FFA500"
"M711.37","CD8","GNLY",9.42819810639188,"NKG7",9.39188290983636,"#FFA500"
"M712.38","CD8","CCL5",8.91476592165173,"NKG7",8.29376155671747,"#FFA500"
"M713.54","CD8","GNLY",9.84711729856077,"CCL5",9.03375021996869,"#FFA500"
"M714.98","CD8","GNLY",9.61416928824699,"NKG7",8.60049455245128,"#FFA500"
"M715.56","CD8","GNLY",9.64022553312177,"NKG7",9.49892621585238,"#FFA500"
"M716.34","CD8","NKG7",9.47925529064613,"CCL5",9.05068119567764,"#FFA500"
"M717.63","CD8","CCL5",8.9374576756007,"GZMK",8.09026934042183,"#FFA500"
"M718.78","CD8","CCL5",9.2440169705146,"NKG7",9.01442229045871,"#FFA500"
"M719.15","CD8","NKG7",8.71168372057014,"CCL5",8.68145784849688,"#FFA500"
"M720.27","CD8","CCL5",9.08086298766278,"NKG7",8.63200518657191,"#FFA500"
"M721.90","CD8","NKG7",9.34766417111372,"CCL5",9.12350776837991,"#FFA500"
"M722.24","CD8","GNLY",9.66798574563395,"NKG7",9.52948466177723,"#FFA500"
"M723.80","CD8","CCL5",8.84158729905775,"NKG7",8.83525335720004,"#FFA500"
"M724.43","CD8","GNLY",9.66793519532532,"NKG7",9.23477371254555,"#FFA500"
"M725.34","CD8","CCL5",9.29876607197336,"GZMA",8.35408971463897,"#FFA500"
"M726.45","CD8","GNLY",9.5008705035901,"NKG7",9.26529083051997,"#FFA500"
"M727.00","CD8","CCL5",9.2598907217739,"NKG7",9.20718397259141,"#FFA500"
"M728.07","CD8","CCL5",8.81969496597059,"NKG7",8.1247328170822,"#FFA500"
"M729.70","CD8","CCL5",8.71306466433127,"NKG7",8.31205489715757,"#FFA500"
"M730.62","CD8","NKG7",9.45831692349908,"GNLY",9.36210929209944,"#FFA500"
"M731.32","CD8","NKG7",9.27059365796557,"CCL5",8.75985104195242,"#FFA500"
"M732.09","CD8","CCL5",8.34002977070691,"NKG7",5.80488977179875,"#FFA500"
"M733.15","CD8","GNLY",10.1184559146594,"NKG7",8.78040453369413,"#FFA500"
"M734.29","CD8","GNLY",9.06525865742629,"NKG7",8.78203696267018,"#FFA500"
"M735.51","CD8","GNLY",9.62262764235737,"NKG7",9.2929801064916,"#FFA500"
"M736.67","CD8","GNLY",9.66899880747328,"CCL5",8.74152816633094,"#FFA500"
"M737.30","CD8","GNLY",9.74715479132351,"NKG7",8.97924071972823,"#FFA500"
"M738.33","CD8","CCL5",8.70827979345012,"NKG7",8.67220845913952,"#FFA500"
"M739.88","CD8","GNLY",10.2797111629083,"NKG7",9.38696996459698,"#FFA500"
"M740.24","CD8","GNLY",9.99385899064848,"NKG7",9.07794517901557,"#FFA500"
"M741.84","CD8","CCL5",8.98902516467502,"NKG7",8.74333404040296,"#FFA500"
"M742.76","CD8","CCL5",8.60012317645994,"GZMA",7.99288690043819,"#FFA500"
"M743.72","CD8","GNLY",9.98123545501463,"NKG7",9.22750419554338,"#FFA500"
"M744.21","CD8","KLRB1",8.75770212243435,"CCL5",7.75129100708416,"#FFA500"
"M745.99","CD8","GNLY",9.31037849405176,"CCL5",8.8322195297763,"#FFA500"
"M746.13","CD8","GNLY",10.0350279042764,"NKG7",9.18520475479849,"#FFA500"
"M747.91","CD8","GNLY",10.9287810154598,"NKG7",9.49033039832347,"#FFA500"
"M748.28","CD8","CCL5",9.09436519765121,"CMC1",8.45263237473034,"#FFA500"
"M749.75","CD8","CCL5",8.81447549320399,"NKG7",8.5988330603124,"#FFA500"
"M750.21","CD8","GNLY",9.96834250138813,"NKG7",9.20720637224282,"#FFA500"
"M751.70","CD8","GNLY",9.28715755399113,"NKG7",9.12510964616625,"#FFA500"
"M752.33","CD8","CCL5",9.14180477401738,"KLRB1",8.51091768413339,"#FFA500"
"M753.60","CD8","NKG7",9.26517445233828,"CCL5",8.8690877445709,"#FFA500"
"M754.06","CD8","GNLY",9.88507216043624,"NKG7",9.1271135556125,"#FFA500"
"M755.45","CD8","GNLY",10.0609724716311,"NKG7",9.24834186140975,"#FFA500"
"M756.54","CD8","NKG7",9.26158105782615,"GNLY",9.18452998987877,"#FFA500"
"M757.26","CD8","GNLY",9.85877139348481,"NKG7",9.38781955592078,"#FFA500"
"M758.81","CD8","CCL5",8.47073076984905,"NKG7",8.4503690503502,"#FFA500"
"M759.70","CD8","CCL5",8.77959485241694,"GNLY",8.62493562128949,"#FFA500"
"M760.38","CD8","NKG7",9.54292387258957,"GNLY",9.3819339011592,"#FFA500"
"M761.15","CD8","NKG7",8.94305249989148,"CCL5",8.80908313336377,"#FFA500"
"M762.40","CD8","CCL5",8.78949856641191,"NKG7",8.61872691473049,"#FFA500"
"M763.02","CD8","NKG7",9.24057917302613,"GNLY",9.05959074858515,"#FFA500"
"M764.93","CD8","GNLY",9.25890429171613,"CCL5",8.39323336850836,"#FFA500"
"M765.87","CD8","GNLY",9.27088437653697,"CCL5",8.63086606281343,"#FFA500"
"M766.39","CD8","CCL5",8.38386613041142,"CMC1",8.05310052363039,"#FFA500"
"M767.06","CD8","GNLY",9.58914948906285,"NKG7",9.49694271836749,"#FFA500"
"M768.19","CD8","CCL5",9.22169096492603,"NKG7",9.22140823002966,"#FFA500"
"M769.79","CD8","NKG7",9.41529295061339,"CCL5",9.01883577289062,"#FFA500"
"M770.56","CD8","CCL5",8.92410468051188,"GNLY",8.82010126200487,"#FFA500"
"M771.22","CD8","GNLY",8.86506913619559,"CCL5",8.18442298658067,"#FFA500"
"M772.76","CD8","CCL5",8.99617751463756,"NKG7",8.65187711888976,"#FFA500"
"M773.66","CD8","GNLY",8.96543953333441,"CCL5",8.92994803192393,"#FFA500"
"M774.81","CD8","NKG7",8.81556564053429,"CCL5",8.67758596869377,"#FFA500"
"M775.55","CD8","CCL5",8.73466571421504,"CMC1",7.35381527510421,"#FFA500"
"M776.96","CD8","GNLY",9.88262731391888,"NKG7",9.03313755192351,"#FFA500"
"M777.43","CD8","GNLY",9.57240474076142,"NKG7",9.17482181805493,"#FFA500"
"M778.69","CD8","CCL5",9.34699640832049,"NKG7",9.32993255925641,"#FFA500"
"M779.28","CD8","GNLY",9.76326330324967,"NKG7",9.03101935720465,"#FFA500"
"M780.77","CD8","CCL5",9.02891382125766,"NKG7",8.85812856972278,"#FFA500"
"M781.49","CD8","GNLY",9.15644971334827,"CCL5",8.55723589661467,"#FFA500"
"M782.26","CD8","CCL5",8.64346680394641,"CMC1",8.20868172339898,"#FFA500"
"M783.92","CD8","GNLY",9.40167468920878,"CCL5",8.97064649851341,"#FFA500"
"M784.42","CD8","GNLY",9.62687566734422,"NKG7",9.40835496911418,"#FFA500"
"M785.78","CD8","NKG7",8.95007882565395,"CCL5",8.81929445274999,"#FFA500"
"M786.73","CD8","CCL5",9.23302332367551,"NKG7",8.9158639174492,"#FFA500"
"M787.83","CD8","GNLY",8.86383465780227,"NKG7",8.70869587070853,"#FFA500"
"M788.70","CD8","GNLY",8.97057107066727,"NKG7",8.57752380281154,"#FFA500"
"M789.43","CD8","NKG7",9.33323491799841,"GNLY",9.13897632406014,"#FFA500"
"M790.17","CD8","CCL5",8.28069173809279,"NKG7",7.31615399725303,"#FFA500"
"M791.76","T","NOSIP",4.24280336140618,"CD3D",3.69096240062578,"#FFFF00"
"M792.40","T","CD8B",6.18158943937344,"TRAC",5.11608305433217,"#FFFF00"
"M793.03","T","IL7R",4.07212438259351,"CD3D",4.04300083334586,"#FFFF00"
"M794.12","T","TRAC",5.36724961808577,"CD3D",3.92122530370469,"#FFFF00"
"M795.55","T","CD3D",3.63149497036999,"NOSIP",3.62532002699287,"#FFFF00"
"M796.59","T","TRAC",4.60186188218538,"NOSIP",4.28805437374759,"#FFFF00"
"M797.56","T","TRAC",5.02161124334717,"IL7R",4.84682417891722,"#FFFF00"
"M798.01","T","TRAC",4.58265934697542,"CD3D",3.59358839540646,"#FFFF00"
"M799.40","T","TRAC",4.55258461642336,"TRBC2",3.90011786825826,"#FFFF00"
"M800.05","T","CD8B",5.70642715292978,"CD3D",3.61132817571416,"#FFFF00"
"M801.33","T","TRAC",4.89865588801044,"CD3D",4.05942130709679,"#FFFF00"
"M802.39","T","TRAC",4.87923366590463,"IL32",3.93965353893047,"#FFFF00"
"M803.41","T","TRAC",4.19252890247476,"CD3D",3.86948290261882,"#FFFF00"
"M804.56","T","TRAC",5.03811685417047,"CD3D",4.15830310326202,"#FFFF00"
"M805.88","T","IL7R",4.87619235790272,"CD3D",3.75969080522346,"#FFFF00"
"M806.40","T","CDC42SE1",4.87181348669676,"C1orf56",4.58564068768998,"#FFFF00"
"M807.35","T","TRAC",4.24966891598495,"CD3D",4.14572040561419,"#FFFF00"
"M808.62","T","NOSIP",4.38203859480946,"TRAC",4.11290559471823,"#FFFF00"
"M809.02","T","TRAC",5.31041919022863,"TRBC2",4.10181305860641,"#FFFF00"
"M810.79","T","TRAC",5.12545824143715,"TRBC1",4.4542295121609,"#FFFF00"
"M811.82","T","CD3D",3.59749482037484,"TRAC",3.01972433533137,"#FFFF00"
"M812.79","T","CD3D",3.67858110289629,"IL7R",3.27683870257773,"#FFFF00"
"M813.48","T","TRAC",5.38160104376875,"TRBC1",5.04482918852873,"#FFFF00"
"M814.56","T","TRBC1",4.99007122777241,"IL7R",3.92422332295336,"#FFFF00"
"M815.56","T","CD3D",2.83619556241724,"NOSIP",2.78470583935709,"#FFFF00"
"M816.72","T","TRAC",4.37023169626543,"TRBC2",3.90346337118376,"#FFFF00"
"M817.32","T","TRAC",4.81264983841763,"TRBC2",4.27037537162195,"#FFFF00"
"M818.68","T","CD3D",3.96392209674217,"TRAC",3.78448281158339,"#FFFF00"
"M819.00","T","TRAC",5.25934964823026,"CD8B",4.15290762142826,"#FFFF00"
"M820.50","T","TRAC",4.25842366354489,"CD3D",4.00341315036473,"#FFFF00"
"M821.51","T","TRAC",5.09816109471864,"CD3D",3.64063657172822,"#FFFF00"
"M822.52","T","TRBC1",4.88578743591661,"CD3D",3.98604461303426,"#FFFF00"
"M823.48","T","NOSIP",4.57548424837094,"CD3D",3.69991631435578,"#FFFF00"
"M824.91","T","TRAC",4.69180610692401,"NOSIP",3.71453189665302,"#FFFF00"
"M825.20","T","TRAC",5.29492805165673,"CD3D",3.83930748982337,"#FFFF00"
"M826.58","T","TRAC",4.26641877299251,"CD3D",4.04146828508204,"#FFFF00"
"M827.43","T","TRAC",5.15337467192686,"TRBC2",4.27345184885552,"#FFFF00"
"M828.19","T","TRBC1",4.57150874857829,"CD3D",3.66647050082857,"#FFFF00"
"M829.39","T","TRAC",4.53885799888313,"TRBC2",3.78948519607308,"#FFFF00"
"M830.19","T","TRAC",4.1309053396157,"CD3D",3.79562875312512,"#FFFF00"
"M831.67","T","TRBC1",4.6412898404188,"CD3D",3.81297678041341,"#FFFF00"
"M832.11","T","TRAC",4.80686596355878,"IL7R",3.82606834027583,"#FFFF00"
"M833.92","T","CD3D",3.82419414286982,"TRAC",3.79380584690381,"#FFFF00"
"M834.07","T","IL7R",5.00673198101601,"TRAC",4.58135130373986,"#FFFF00"
"M835.73","T","TRAC",4.37389100906311,"CD3D",3.82195419092302,"#FFFF00"
"M836.52","T","TRAC",5.31523619425656,"TRBC1",4.54913864363859,"#FFFF00"
"M837.51","T","CD3D",3.45927917551996,"IL32",2.86845505624796,"#FFFF00"
"M838.44","T","TRAC",3.84646372556965,"CD3D",3.84369627156083,"#FFFF00"
"M839.51","T","CD3D",3.66711775353818,"TRBC2",3.52829412700788,"#FFFF00"
"M840.99","T","TRAC",4.57509554227901,"IL7R",4.38863836833315,"#FFFF00"
"M841.04","T","IL7R",4.69182815440333,"NOSIP",3.93351118872237,"#FFFF00"
"M842.49","T","TRAC",5.04854701446927,"TRBC2",3.73035142582252,"#FFFF00"
"M843.93","T","TRAC",4.24118962743726,"CD3D",4.12897078281443,"#FFFF00"
"M844.63","T","IL7R",4.85889256441505,"CD3D",3.85219079661748,"#FFFF00"
"M845.32","T","TRBC1",5.04069211386517,"CD3D",3.7567958338235,"#FFFF00"
"M846.67","T","TRAC",4.60822563403601,"TRBC2",4.42352172774393,"#FFFF00"
"M847.93","T","TRAC",4.53705123980396,"IL7R",3.46008934913202,"#FFFF00"
"M848.47","T","CD8B",6.03311296358882,"CD3D",3.91073959970104,"#FFFF00"
"M849.95","T","IL7R",5.1358611140271,"CD3D",3.76679320541855,"#FFFF00"
"M850.56","T","TRAC",3.91580033312079,"CD3D",3.81525396458712,"#FFFF00"
"M851.76","T","TRBC1",4.83794165460878,"TRAC",3.76725102665913,"#FFFF00"
"M852.76","T","TRAC",4.90981439135734,"CD3D",3.461517936542,"#FFFF00"
"M853.22","T","TRBC2",3.63090396638499,"IL32",3.62810690184694,"#FFFF00"
"M854.57","T","TRBC2",4.27333613691965,"CD3D",3.74441622222192,"#FFFF00"
"M855.72","T","TRAC",4.06751753507984,"TRBC2",3.73065595629557,"#FFFF00"
"M856.59","T","TRBC1",4.11772628979035,"CD3D",3.73707432202801,"#FFFF00"
"M857.32","T","TRAC",4.42452882909928,"IL7R",4.0434494722183,"#FFFF00"
"M858.82","T","TRAC",4.82874098996048,"TRBC1",4.76229357046415,"#FFFF00"
"M859.91","T","TRAC",5.09069207064778,"TRBC1",4.81286725581127,"#FFFF00"
"M860.54","T","TRAC",4.08091400376106,"SELL",3.54658388133948,"#FFFF00"
"M861.87","T","CD3D",4.22816368610428,"TRAC",3.98330768793853,"#FFFF00"
"M862.22","T","IL32",3.7315136845496,"TRAC",3.62680838563523,"#FFFF00"
"M863.95","T","TRAC",5.11071288089033,"TRBC1",4.99904653568033,"#FFFF00"
"M864.67","T","TRBC1",5.01626307506344,"IL32",3.7949086496623,"#FFFF00"
"M865.98","T","TRAC",4.95186584629302,"CD8B",4.50128496063897,"#FFFF00"
"M866.99","T","C1orf56",4.25791032465045,"CDC42SE1",4.04298145264151,"#FFFF00"
"M867.65","T","TRBC2",3.97683500510461,"AIF1",3.37322128627066,"#FFFF00"
"M868.48","T","CD3D",3.92677385413267,"IL7R",3.70828065458252,"#FFFF00"
"M869.14","T","TRAC",4.58100334506197,"IL7R",4.21442464397861,"#FFFF00"
"M870.67","T","TRAC",4.5443687025708,"TRBC1",4.42469947180689,"#FFFF00"
"M871.15","T","TRAC",5.01357815410847,"TRBC1",4.83552300080419,"#FFFF00"
"M872.34","T","TRBC1",3.77814600505799,"TRAC",3.43184094620885,"#FFFF00"
"M873.49","T","CD8B",3.68017196319937,"TRAC",3.19128773059804,"#FFFF00"
"M874.10","T","TRAC",5.53666845106256,"TRBC1",5.14878878365079,"#FFFF00"
"M875.83","T","CD3D",3.65038497310757,"IL7R",3.09060663686078,"#FFFF00"
"M876.71","T","IL7R",4.63715934035536,"TRAC",3.39554587405242,"#FFFF00"
"M877.66","T","TRAC",4.29063974646905,"CD3D",4.02596903809391,"#FFFF00"
"M878.19","T","NOSIP",4.19931824536593,"TRAC",3.90593594774698,"#FFFF00"
"M879.40","T","TRAC",3.71843576340886,"CD3D",3.67467796988657,"#FFFF00"
"M880.72","T","NOSIP",3.99234851850377,"AIF1",3.73959109080382,"#FFFF00"
"M881.13","T","TRAC",3.85477722078183,"CD3D",3.85299836346954,"#FFFF00"
"M882.08","T","TRAC",4.75109514108537,"NOSIP",4.25425707692184,"#FFFF00"
"M883.24","T","TRAC",3.45607956455034,"CD3D",3.39078730461862,"#FFFF00"
"M884.53","T","IL32",3.56956440168422,"CD3D",3.33912989986892,"#FFFF00"
"M885.37","T","CD3D",2.81374305880986,"MAL",2.69505294116724,"#FFFF00"
"M886.05","T","IL7R",5.20041229217699,"TRAC",5.15899538954578,"#FFFF00"
"M887.23","T","TRAC",5.02113739208479,"CD3D",3.62788925316585,"#FFFF00"
"M888.08","CD8","KLRB1",9.14376533553025,"NKG7",6.65586867622462,"#FFA500"
"M889.75","CD8","KLRB1",9.11832176119386,"CCL5",7.78979827330621,"#FFA500"
"M890.93","CD8","CCL5",8.36831700007287,"TRAC",5.36752671896814,"#FFA500"
"M891.54","CD8","KLRB1",9.30475724737306,"CCL5",7.79265982075465,"#FFA500"
"M892.28","CD8","KLRB1",8.35477820789538,"CCL5",7.83796869061574,"#FFA500"
"M893.61","T","CCL5",7.58314765885409,"GZMK",4.62691891043619,"#FFFF00"
"M894.07","CD8","CCL5",8.27244240184161,"CMC1",7.69225112029901,"#FFA500"
"M895.37","CD8","CCL5",7.55517491250549,"GZMK",7.20482739905789,"#FFA500"
"M896.07","CD8","KLRB1",8.29384711310532,"CCL5",7.16027802590425,"#FFA500"
"M897.18","CD8","CCL5",8.87948768890525,"GZMK",8.10258382297146,"#FFA500"
"M898.29","CD8","CCL5",8.84219306659247,"GZMK",8.21285622987365,"#FFA500"
"M899.11","CD8","KLRB1",9.17939456933858,"NKG7",7.58454759293907,"#FFA500"
"M900.49","CD8","KLRB1",8.76907705253594,"CCL5",7.08028114360079,"#FFA500"
"M901.10","CD8","KLRB1",9.04831445896967,"CCL5",6.67743060927214,"#FFA500"
"M902.35","CD8","KLRB1",9.32608888324154,"CCL5",7.52067582222396,"#FFA500"
"M903.91","CD8","CCL5",8.64373657532742,"GZMK",7.13046969212496,"#FFA500"
"M904.42","CD8","CCL5",8.52260872004197,"NKG7",8.13172037165992,"#FFA500"
"M905.81","CD8","CCL5",8.02126852956423,"GZMK",7.20356449172305,"#FFA500"
"M906.74","CD8","GZMK",8.24028495778606,"CCL5",8.1867194960552,"#FFA500"
"M907.52","T","CCL5",7.61022293424453,"LYAR",5.27119750247629,"#FFFF00"
"M908.05","CD8","CCL5",8.30018845478682,"IL7R",5.58816777066386,"#FFA500"
"M909.14","CD8","CCL5",8.11965203496085,"GZMK",8.04360454704049,"#FFA500"
"M910.38","CD8","CCL5",6.76298001088433,"GZMK",5.04041526417851,"#FFA500"
"M911.79","CD8","GZMK",7.99770734446101,"CCL5",7.50808844965621,"#FFA500"
"M912.89","CD8","CCL5",7.82066492231257,"GZMK",5.86234605051112,"#FFA500"
"M913.47","CD8","CCL5",8.20152851495971,"GZMK",5.99844965513842,"#FFA500"
"M914.79","CD8","CCL5",8.89339710380227,"GZMK",8.14806273179413,"#FFA500"
"M915.92","CD8","CCL5",7.81470639260386,"GZMA",7.19783042845813,"#FFA500"
"M916.42","CD8","CCL5",8.81409622665833,"KLRB1",8.48664603650862,"#FFA500"
"M917.85","CD8","CCL5",8.56190506773495,"GZMK",8.07334005327035,"#FFA500"
"M918.53","T","KLRB1",8.26684724735477,"CCL5",7.48172175338421,"#FFFF00"
"M919.20","CD8","KLRB1",8.42983327379523,"CCL5",7.96493232743881,"#FFA500"
