"metacell","cell_type","top1_gene","top1_lfp","top2_gene","top2_lfp","color"
"M713.30","T","TRAC",4.52635395395305,"CD3D",4.19715745894567,"#FFFF00"
"M714.78","T","TRAC",5.10289416655241,"TRBC1",4.76540065155102,"#FFFF00"
"M715.61","T","TRAC",4.00345547010164,"TRBC2",3.92224608710427,"#FFFF00"
"M716.08","T","TRBC1",5.03091104843757,"IL7R",3.95687839128693,"#FFFF00"
"M717.90","T","TRAC",4.54120206019964,"CD3D",4.08695655765513,"#FFFF00"
"M718.32","T","TRBC1",4.99458544269721,"CD3D",4.30841255216058,"#FFFF00"
"M719.60","T","CD8B",6.60776592896546,"RP11-291B21.2",4.81806870420788,"#FFFF00"
"M720.21","T","TRAC",5.53795637668099,"TRBC2",4.35782078517553,"#FFFF00"
"M721.28","T","TRBC1",4.74383763860909,"TRAC",4.45780173227718,"#FFFF00"
"M722.93","T","TRBC1",4.3832694527491,"TRAC",3.68699955800394,"#FFFF00"
"M723.10","T","TRBC1",5.1917014070919,"CD3D",4.11822934520612,"#FFFF00"
"M724.78","T","TRBC1",5.35083430471633,"TRAC",5.35044914308573,"#FFFF00"
"M725.63","T","CD8B",4.18924675763912,"CD3D",4.09554536934519,"#FFFF00"
"M726.51","T","CD3D",4.09555340671017,"TRAC",3.5636109019101,"#FFFF00"
"M727.52","T","CD3D",3.97411214344839,"TRAC",3.52756633544118,"#FFFF00"
"M728.47","T","TRAC",4.70328816555564,"CD3D",3.66603470336903,"#FFFF00"
"M729.44","T","TRAC",4.08440120672525,"CD3D",3.68232128772094,"#FFFF00"
"M730.14","T","CD8B",5.67194846350524,"TRAC",5.15378410916178,"#FFFF00"
"M731.02","T","TRAC",4.59488993249677,"CD3D",4.31763510259491,"#FFFF00"
"M732.67","T","TRAC",5.18097359415541,"CD3D",4.01708739809756,"#FFFF00"
"M733.39","T","IL7R",4.44537333148447,"CD3D",3.85201425220862,"#FFFF00"
"M734.27","T","CD3D",3.59551869173073,"TRAC",3.51504330469954,"#FFFF00"
"M735.04","T","TRAC",4.49121149986853,"CD3D",4.02940506911215,"#FFFF00"
"M736.93","T","TRAC",5.04803894610449,"CD3D",4.18490354367318,"#FFFF00"
"M737.11","T","TRAC",4.63935597065687,"CD3D",4.30307083001131,"#FFFF00"
"M738.83","T","TRBC1",4.98822515112927,"CD3D",4.30762766844567,"#FFFF00"
"M739.39","T","TRAC",5.0451817405388,"CD3D",3.84556820196045,"#FFFF00"
"M740.44","T","CD3D",3.65088799625017,"IL7R",3.42498653515405,"#FFFF00"
"M741.99","T","TRBC1",5.12703742519408,"TRAC",4.8399471209657,"#FFFF00"
"M742.20","T","TRAC",4.55521715290437,"CD3D",4.05096559348142,"#FFFF00"
"M743.69","T","CD3D",4.45157430542586,"TRAC",3.77572538536712,"#FFFF00"
"M744.90","T","TRAC",4.86694249080207,"IL7R",4.42638864852292,"#FFFF00"
"M745.31","T","TRAC",5.50674939999014,"TRBC1",4.66409615598624,"#FFFF00"
"M746.00","T","TRAC",4.90881117309146,"CD3D",4.35872358742422,"#FFFF00"
"M747.80","T","TRAC",5.45722339339556,"CD3D",4.08379581759824,"#FFFF00"
"M748.13","T","CD3D",3.70000272734141,"NOSIP",3.1161856723683,"#FFFF00"
"M749.03","T","CD3D",4.06900915890498,"TRBC1",3.19936077732689,"#FFFF00"
"M750.35","T","TRAC",4.27431690810844,"CD3D",4.1299334245442,"#FFFF00"
"M751.57","T","TRAC",4.65212320491404,"CD3D",4.63790706143832,"#FFFF00"
"M752.38","T","TRAC",4.93554760982978,"CD3D",3.95816061040151,"#FFFF00"
"M753.26","T","TRBC1",5.2948650801735,"TRAC",5.19464293809121,"#FFFF00"
"M754.45","T","TRAC",4.84433017246897,"CD3D",4.00699672510502,"#FFFF00"
"M755.33","T","TRAC",4.29493636407142,"CD3D",4.15372722282658,"#FFFF00"
"M756.01","T","TRAC",4.8269536398289,"IL7R",3.82207043001656,"#FFFF00"
"M757.63","T","CD8B",6.59010854191386,"CD3D",4.02625790441386,"#FFFF00"
"M758.53","T","TRBC2",4.42845902502886,"TRAC",3.85339158338113,"#FFFF00"
"M759.58","T","IL7R",5.46979792811718,"CD3D",3.33365008808495,"#FFFF00"
"M760.96","T","TRAC",5.48258675100354,"IL7R",4.80856025947826,"#FFFF00"
"M761.45","T","TRAC",5.09585766776162,"CD3D",4.42872379624625,"#FFFF00"
"M762.63","T","CD3D",3.80720289555046,"IL7R",3.74286465929549,"#FFFF00"
"M763.73","T","TRAC",3.81016608791496,"IL32",3.78111214797602,"#FFFF00"
"M764.98","T","TRAC",5.35758166925686,"CD3D",3.77304439766909,"#FFFF00"
"M765.55","T","CD3D",4.17691353905603,"IL32",3.51805904927555,"#FFFF00"
"M766.45","T","CD3D",3.86652705856783,"TRBC2",3.06167518743461,"#FFFF00"
"M767.48","T","TRAC",4.94607700416811,"CD3D",3.88373968902506,"#FFFF00"
"M768.39","T","TRAC",4.77049122740254,"CD3D",4.5340514634642,"#FFFF00"
"M769.05","T","TRAC",4.70242389260861,"NOSIP",4.36763064134382,"#FFFF00"
"M770.49","T","IL7R",4.70854403991808,"CD3D",3.75711427906474,"#FFFF00"
"M771.36","T","TRAC",4.3235387251125,"CD3D",4.18466245067657,"#FFFF00"
"M772.37","T","TRAC",5.12177148675325,"CD3D",4.21535126769399,"#FFFF00"
"M773.31","T","TRAC",4.22055994490233,"CD3D",4.08194264338669,"#FFFF00"
"M774.31","T","TRAC",5.73854042350953,"IL32",4.12049062050421,"#FFFF00"
"M775.72","GMP","S100A8",12.2417995424481,"S100A9",11.7230388794372,"#B4EEB4"
"M776.40","GMP","S100A8",12.3375742295848,"S100A9",11.9709401524707,"#B4EEB4"
"M777.90","GMP","S100A8",11.7376734648128,"S100A9",11.5304911076907,"#B4EEB4"
"M778.50","GMP","S100A9",11.6868726397291,"S100A8",11.6054429956353,"#B4EEB4"
"M779.07","GMP","S100A8",11.4431899163907,"S100A9",11.407713512297,"#B4EEB4"
"M780.22","GMP","S100A8",12.2470784032407,"S100A9",11.8239548315908,"#B4EEB4"
"M781.64","GMP","S100A8",12.1022611237479,"S100A9",11.9457158241795,"#B4EEB4"
"M782.20","GMP","S100A8",12.0120782777841,"S100A9",11.7807143841492,"#B4EEB4"
"M783.27","GMP","S100A8",11.8440897388568,"S100A9",11.7862608540779,"#B4EEB4"
"M784.60","GMP","S100A9",11.5360840066099,"S100A8",11.4460532714429,"#B4EEB4"
"M785.36","GMP","S100A8",11.6855063240051,"S100A9",11.6010666493814,"#B4EEB4"
"M786.82","GMP","S100A8",12.0201045302586,"LYZ",11.5440309867925,"#B4EEB4"
"M787.78","GMP","S100A9",11.0359442188613,"S100A8",10.6661185120699,"#B4EEB4"
"M788.74","GMP","S100A8",12.1833434696116,"S100A9",11.8892762577143,"#B4EEB4"
"M789.33","GMP","S100A8",11.1913551003235,"LYZ",11.0793602778356,"#B4EEB4"
"M790.95","GMP","S100A9",11.5943176763851,"S100A8",11.5085696912929,"#B4EEB4"
"M791.58","GMP","S100A8",12.1740491882762,"S100A9",11.9350237654515,"#B4EEB4"
"M792.93","GMP","S100A8",11.5662063869531,"S100A9",11.4667563638164,"#B4EEB4"
"M793.59","GMP","S100A8",12.5505674412253,"S100A9",12.2114185121461,"#B4EEB4"
"M794.26","GMP","S100A8",12.0406132762344,"S100A9",11.6465288683703,"#B4EEB4"
"M795.42","GMP","S100A9",11.6426102155238,"S100A8",11.5511444088274,"#B4EEB4"
"M796.13","GMP","S100A9",11.7446653214886,"S100A8",11.7422748661183,"#B4EEB4"
"M797.67","GMP","S100A8",11.724816241541,"S100A9",11.5432093015049,"#B4EEB4"
"M798.91","GMP","S100A8",12.1209342061629,"S100A9",11.8581797851791,"#B4EEB4"
"M799.24","GMP","S100A9",11.3298383012975,"S100A8",11.2504382705802,"#B4EEB4"
"M800.38","GMP","S100A8",11.7211024603368,"S100A9",11.6783571687108,"#B4EEB4"
"M801.01","GMP","S100A8",12.1157824510066,"S100A9",11.7776747395821,"#B4EEB4"
"M802.28","GMP","S100A8",12.4834538803373,"S100A9",12.1306622022043,"#B4EEB4"
"M803.20","GMP","S100A8",12.0287266917631,"S100A9",11.4805017060285,"#B4EEB4"
"M804.91","GMP","S100A8",11.6246018185387,"S100A9",11.5726324579202,"#B4EEB4"
"M805.72","GMP","S100A8",11.5778233419631,"S100A9",11.3972447408144,"#B4EEB4"
"M806.99","GMP","LYZ",11.4462154219011,"S100A8",11.1729760557195,"#B4EEB4"
"M807.20","GMP","S100A8",11.5881402193026,"LYZ",11.4701186787387,"#B4EEB4"
"M808.14","GMP","S100A8",11.398641057092,"S100A9",11.1763572132789,"#B4EEB4"
"M809.30","GMP","S100A9",11.3978107966749,"S100A8",11.343450049132,"#B4EEB4"
"M810.54","GMP","S100A8",12.5554858063356,"S100A9",11.9598239567247,"#B4EEB4"
"M811.33","GMP","S100A8",11.9269636580827,"S100A9",11.5915662180222,"#B4EEB4"
"M812.54","GMP","S100A8",12.2047030789863,"S100A9",11.7878931234691,"#B4EEB4"
"M813.78","GMP","S100A8",11.719404631263,"S100A9",11.5092501752785,"#B4EEB4"
"M814.87","GMP","S100A8",12.3263984089505,"S100A9",12.0044101174577,"#B4EEB4"
"M815.36","GMP","S100A8",11.9799573930159,"S100A9",11.8155843563643,"#B4EEB4"
"M816.57","GMP","S100A8",12.480842883518,"S100A9",12.0127696808077,"#B4EEB4"
"M817.99","GMP","LYZ",10.8011511921221,"S100A9",10.393782721786,"#B4EEB4"
"M818.85","GMP","LYZ",11.6336263525432,"S100A8",11.1459656290635,"#B4EEB4"
"M819.26","GMP","S100A8",11.7623419699111,"S100A9",11.7318355036246,"#B4EEB4"
"M820.57","GMP","S100A8",11.6767839211221,"S100A9",11.5858341279264,"#B4EEB4"
"M821.69","GMP","S100A8",11.6641955666404,"S100A9",11.5558704501983,"#B4EEB4"
"M822.24","GMP","S100A8",11.9892917546367,"S100A9",11.8947916478678,"#B4EEB4"
"M823.95","GMP","S100A9",11.0959438332902,"LYZ",11.0168213344481,"#B4EEB4"
"M824.16","GMP","S100A8",11.7926434154102,"LYZ",11.4836264797443,"#B4EEB4"
"M825.21","GMP","S100A9",11.6668363370369,"S100A8",11.4150759311398,"#B4EEB4"
"M826.14","GMP","S100A8",11.9937448558583,"S100A9",11.6528297118004,"#B4EEB4"
"M827.26","GMP","S100A8",11.9670826143248,"S100A9",11.7054678119788,"#B4EEB4"
"M828.28","GMP","S100A8",11.7741269071614,"S100A9",11.5349495327284,"#B4EEB4"
"M829.33","GMP","S100A8",10.8166662520505,"S100A9",10.795650459491,"#B4EEB4"
"M830.59","GMP","S100A8",12.1936403464012,"S100A9",11.8400792780597,"#B4EEB4"
"M831.99","GMP","LYZ",11.3514930004067,"S100A8",10.8075366765588,"#B4EEB4"
"M832.24","GMP","S100A9",11.0972476304721,"S100A8",10.8020220882014,"#B4EEB4"
"M833.15","GMP","S100A8",11.8859013042085,"S100A9",11.4749666311114,"#B4EEB4"
"M834.65","GMP","S100A8",12.4675488534559,"S100A9",11.9863680693194,"#B4EEB4"
"M835.26","GMP","S100A9",11.6154161314743,"S100A8",11.5091470314714,"#B4EEB4"
"M836.02","GMP","S100A8",12.1069558914733,"S100A9",12.007797161717,"#B4EEB4"
"M837.55","GMP","LYZ",11.5376648202356,"S100A8",11.3614101103496,"#B4EEB4"
"M838.63","GMP","S100A8",11.9606977214016,"S100A9",11.4750088450887,"#B4EEB4"
"M839.98","GMP","S100A8",10.8867078197544,"S100A9",10.8560679314357,"#B4EEB4"
"M840.90","GMP","S100A9",10.8505415516357,"LYZ",10.8032672143031,"#B4EEB4"
"M841.41","GMP","S100A8",11.996526058733,"S100A9",11.6919844604758,"#B4EEB4"
"M842.62","GMP","S100A8",12.7222867598999,"S100A9",12.1963882193024,"#B4EEB4"
"M843.10","GMP","S100A8",11.7456727767528,"S100A9",11.5709544736086,"#B4EEB4"
"M844.29","GMP","S100A8",11.8476141763286,"S100A9",11.4229448268094,"#B4EEB4"
"M845.89","GMP","S100A8",11.87952908795,"S100A9",11.6635367288374,"#B4EEB4"
"M846.50","GMP","S100A8",12.0503989427713,"S100A9",11.8797511974035,"#B4EEB4"
"M847.07","GMP","LYZ",10.9179123492361,"S100A9",10.3181216785291,"#B4EEB4"
"M848.33","GMP","S100A8",11.7725064515708,"LYZ",11.6806730548319,"#B4EEB4"
"M849.60","GMP","S100A8",11.8786219251513,"S100A9",11.7079903803898,"#B4EEB4"
"M850.78","GMP","S100A8",12.2175994843061,"S100A9",11.9264066816062,"#B4EEB4"
"M851.78","GMP","S100A8",11.9642659306635,"S100A9",11.7672251383029,"#B4EEB4"
"M852.42","GMP","LYZ",11.1537822549109,"S100A8",10.9051539004778,"#B4EEB4"
"M853.08","GMP","S100A9",11.796625473977,"S100A8",11.7583165490429,"#B4EEB4"
"M854.76","GMP","S100A8",11.8834637820225,"S100A9",11.5139396682424,"#B4EEB4"
"M855.67","GMP","S100A8",11.4452773765732,"S100A9",11.1939028986151,"#B4EEB4"
"M856.34","GMP","S100A8",11.5154700383718,"S100A9",11.4286094936684,"#B4EEB4"
"M857.34","GMP","S100A8",11.696233235438,"S100A9",11.5818894594988,"#B4EEB4"
"M858.05","GMP","S100A9",11.3122219824201,"S100A8",11.2570130762766,"#B4EEB4"
"M859.84","GMP","LYZ",11.6251896511662,"S100A8",11.5696243729268,"#B4EEB4"
"M860.85","GMP","S100A8",11.4787599656309,"LYZ",11.2391810519432,"#B4EEB4"
"M861.79","GMP","S100A9",11.0297942191205,"LYZ",10.6521727280863,"#B4EEB4"
"M862.43","GMP","S100A8",11.8561936951366,"S100A9",11.4860416485118,"#B4EEB4"
"M863.69","GMP","LYZ",11.051060972461,"S100A9",10.7806790542546,"#B4EEB4"
"M864.70","GMP","S100A9",11.0558287381261,"S100A8",10.9265888482696,"#B4EEB4"
"M865.98","GMP","S100A8",12.1061637520367,"S100A9",11.5503915877143,"#B4EEB4"
"M866.69","GMP","S100A8",11.538178133968,"S100A9",11.4608491628638,"#B4EEB4"
"M867.68","GMP","S100A9",10.8089204435266,"LYZ",10.7981036548778,"#B4EEB4"
"M868.35","GMP","S100A8",11.5109111270562,"S100A9",11.4187802600153,"#B4EEB4"
"M869.35","GMP","LYZ",11.4175561559059,"S100A8",11.0422294755911,"#B4EEB4"
"M870.43","neutP1","TYROBP",8.92117189148193,"LST1",8.91264139713367,"#BCEE68"
"M871.90","GMP","S100A9",10.9915404350329,"S100A8",10.4533993517738,"#B4EEB4"
"M872.37","GMP","LYZ",10.096727665642,"S100A9",9.41534130571921,"#B4EEB4"
"M873.35","neutP1","LST1",9.1456344794612,"FCER1G",9.00826471788178,"#BCEE68"
"M874.06","GMP","LYZ",10.1574304907759,"TYROBP",9.05040164510406,"#B4EEB4"
"M875.52","neutP1","TYROBP",8.97194071814123,"CST3",8.86962287632209,"#BCEE68"
"M876.77","GMP","LYZ",10.0293416179195,"S100A9",8.95270222088168,"#B4EEB4"
"M877.70","monP1","CST3",9.50241635337474,"TYROBP",9.08093717069861,"#6E8B3D"
"M878.98","monP1","CST3",9.20793078701158,"LYZ",9.00008432810679,"#6E8B3D"
"M879.27","monP1","LYZ",9.63992800991273,"CST3",8.89265978971974,"#6E8B3D"
"M880.41","monP1","CST3",8.82183852210425,"TYROBP",8.71565104877028,"#6E8B3D"
"M881.50","neutP1","LST1",9.06011094823942,"TYROBP",9.00415139989647,"#BCEE68"
"M882.74","GMP","LYZ",9.92532921627905,"CST3",9.089721078102,"#B4EEB4"
"M883.40","neutP1","TYROBP",8.98817575111246,"LST1",8.88114978105138,"#BCEE68"
"M884.23","GMP","LYZ",9.96800750300953,"CST3",9.0952876381252,"#B4EEB4"
"M885.40","neutP1","LST1",9.04875810167278,"TYROBP",9.03048941646829,"#BCEE68"
"M886.39","GMP","LYZ",10.0650059698566,"S100A9",9.96641703655902,"#B4EEB4"
"M887.16","neutP1","CST3",8.83172487731961,"TYROBP",8.80329747241149,"#BCEE68"
"M888.73","monP1","CST3",8.76234442418693,"TYROBP",8.68417235127182,"#6E8B3D"
"M889.36","GMP","S100A9",10.0721814278792,"LYZ",10.0640324708828,"#B4EEB4"
"M890.04","monP1","CST3",9.13235572999503,"TYROBP",8.85109925797649,"#6E8B3D"
"M891.96","GMP","S100A9",10.5297322417263,"LYZ",10.4645955394132,"#B4EEB4"
"M892.94","neutP1","LST1",9.10001022247844,"TYROBP",9.00654424498531,"#BCEE68"
"M893.16","neutP1","LST1",9.03339033987587,"TYROBP",9.00699491083119,"#BCEE68"
"M894.20","neutP1","TYROBP",9.00412170328916,"LST1",8.73744878551967,"#BCEE68"
"M895.74","GMP","LYZ",9.46738322359513,"CST3",9.15147993809861,"#B4EEB4"
"M896.98","GMP","LYZ",10.3250866704509,"TYROBP",9.0806192947949,"#B4EEB4"
"M897.21","GMP","LYZ",9.89269111591925,"TYROBP",8.97175490265516,"#B4EEB4"
"M898.24","neutP1","TYROBP",9.03035557502022,"LST1",8.86315595610056,"#BCEE68"
"M899.34","monP1","TYROBP",8.96972131046637,"CST3",8.88896473982312,"#6E8B3D"
"M900.71","monP1","LYZ",9.63237359127668,"CST3",9.32226385925588,"#6E8B3D"
"M901.32","GMP","LYZ",10.4158609993112,"S100A9",10.1419264428665,"#B4EEB4"
"M902.15","GMP","LYZ",10.2579044458215,"S100A9",9.42207587058808,"#B4EEB4"
"M903.73","GMP","LYZ",10.2036192426197,"S100A9",9.30761371717901,"#B4EEB4"
"M904.38","GMP","LYZ",9.53834319476755,"S100A9",9.35698652725956,"#B4EEB4"
"M905.72","monP1","TYROBP",8.90847545564241,"LST1",8.86294874511807,"#6E8B3D"
"M906.98","neutP1","LST1",8.90884074061716,"TYROBP",8.85257119403143,"#BCEE68"
"M907.10","GMP","S100A9",10.4807918277764,"LYZ",10.351551222772,"#B4EEB4"
"M908.55","GMP","LYZ",10.2009259662749,"S100A9",9.93452046775024,"#B4EEB4"
"M909.86","neutP1","LST1",9.32413235634957,"TYROBP",9.09479053891053,"#BCEE68"
"M910.67","GMP","LYZ",10.0945517857907,"TYROBP",9.16967630275824,"#B4EEB4"
"M911.46","neutP1","TYROBP",9.0367944412095,"LST1",9.0099215465067,"#BCEE68"
"M912.39","monP1","LYZ",9.53329118662397,"CST3",9.44194411591731,"#6E8B3D"
"M913.98","GMP","LYZ",9.76879742673135,"CST3",8.95000057751948,"#B4EEB4"
"M914.95","monP1","CST3",9.51736001099622,"TYROBP",9.11013028529193,"#6E8B3D"
"M915.07","monP1","CST3",9.36203752391532,"LYZ",8.86462729848318,"#6E8B3D"
"M916.13","GMP","LYZ",10.3535766220281,"S100A9",10.1926169873706,"#B4EEB4"
"M917.64","GMP","LYZ",9.61913066251722,"TYROBP",9.08676516076663,"#B4EEB4"
"M918.66","monP1","CST3",9.38705996469416,"TYROBP",9.27183226540808,"#6E8B3D"
"M919.46","monP1","TYROBP",8.80462408769481,"LST1",8.29276107333626,"#6E8B3D"
"M920.54","neutP1","TYROBP",8.8980044545234,"LST1",8.89430795640288,"#BCEE68"
"M921.29","monP1","C1QA",10.325049582789,"APOE",10.3064375485993,"#6E8B3D"
"M922.56","neutP1","LST1",8.95944462803395,"TYROBP",8.89107133087973,"#BCEE68"
"M923.94","neutP1","TYROBP",8.97359830642823,"LST1",8.90822546115055,"#BCEE68"
"M924.02","monP1","CST3",9.00563957256493,"TYROBP",8.96459697385602,"#6E8B3D"
"M925.24","neutP1","TYROBP",8.98847833016986,"CST3",8.95582508135409,"#BCEE68"
"M926.41","GMP","LYZ",10.401780590604,"S100A9",9.46781277611543,"#B4EEB4"
"M927.07","GMP","LYZ",9.85247465213378,"CST3",8.98580348713682,"#B4EEB4"
"M928.29","neutP1","TYROBP",9.01540327690876,"CST3",9.00466256291703,"#BCEE68"
"M929.12","neutP1","TYROBP",8.95671379676206,"CST3",8.74346761688404,"#BCEE68"
"M930.75","GMP","LYZ",9.98614799788462,"S100A9",9.26497461264322,"#B4EEB4"
"M931.68","GMP","CST3",9.33619672387078,"LYZ",9.11766973691185,"#B4EEB4"
"M932.51","neutP1","LST1",9.13947059755966,"TYROBP",8.97079013051348,"#BCEE68"
"M933.18","monP1","CST3",9.37721721564194,"TYROBP",9.01152408970303,"#6E8B3D"
"M934.86","GMP","LYZ",10.0140746362099,"TYROBP",9.02202659858158,"#B4EEB4"
"M935.06","GMP","S100A9",9.95925269695235,"LYZ",9.93734399635092,"#B4EEB4"
"M936.08","monP1","TYROBP",9.08519453219712,"CST3",9.01902138151655,"#6E8B3D"
"M937.00","neutP1","TYROBP",8.85864240237496,"CST3",8.79832818643319,"#BCEE68"
"M938.03","monP1","LYZ",9.24015388431923,"CST3",8.91816700752766,"#6E8B3D"
"M939.21","monP1","TYROBP",8.81060925559463,"LST1",8.15485873634168,"#6E8B3D"
"M940.13","GMP","LYZ",10.2778951685068,"TYROBP",8.78419083059101,"#B4EEB4"
"M941.95","neutP1","LST1",9.33712104626756,"FCER1G",9.09412112894226,"#BCEE68"
"M942.72","monP1","LYZ",9.57882903408363,"TYROBP",9.01553202083138,"#6E8B3D"
"M943.29","monP1","CST3",9.11518851509941,"TYROBP",8.84911356444324,"#6E8B3D"
"M944.81","neutP1","LST1",9.17005034051136,"TYROBP",9.07379453769078,"#BCEE68"
"M945.83","GMP","LYZ",10.1454619034544,"TYROBP",8.86722791288542,"#B4EEB4"
"M946.91","GMP","LYZ",10.3646994152532,"S100A9",9.51378720022692,"#B4EEB4"
"M947.29","neutP1","LST1",9.08971504526626,"FCER1G",8.91899102912776,"#BCEE68"
"M948.37","neutP1","LST1",9.1241214130238,"TYROBP",8.88002446346945,"#BCEE68"
"M949.56","monP1","LYZ",9.1325929065864,"CST3",9.12414098796165,"#6E8B3D"
"M950.87","GMP","LYZ",9.88160680928156,"TYROBP",9.11524379002883,"#B4EEB4"
"M951.83","GMP","LYZ",10.344033017024,"S100A9",9.77634259152663,"#B4EEB4"
"M952.94","GMP","LYZ",10.3224428829474,"S100A9",10.2766748357425,"#B4EEB4"
"M953.82","GMP","LYZ",10.0370034159004,"TYROBP",9.10835734907213,"#B4EEB4"
"M954.22","monP1","CST3",9.14263107134061,"TYROBP",8.85353384678748,"#6E8B3D"
"M955.84","GMP","LYZ",10.1306110076911,"S100A9",9.77374661827146,"#B4EEB4"
"M956.36","neutP1","LST1",9.03907872933445,"TYROBP",8.92307112755344,"#BCEE68"
"M957.83","monP1","TYROBP",8.92669515075961,"LST1",8.65288713587358,"#6E8B3D"
"M958.45","neutP1","LST1",9.05395804672074,"TYROBP",8.88065833838374,"#BCEE68"
"M959.78","GMP","LYZ",10.2326866530049,"S100A8",9.39678821224229,"#B4EEB4"
"M960.01","T","TRAC",3.43071214279197,"CD3D",2.88707735695073,"#FFFF00"
"M961.42","T","CD3D",3.53424262460964,"IL7R",3.39335147838046,"#FFFF00"
"M962.79","T","CD3D",4.2936517185257,"TRAC",4.24277511432856,"#FFFF00"
"M963.90","T","CD3D",3.79932193725195,"CD8B",3.22231138022666,"#FFFF00"
"M964.46","T","TRAC",4.59080582388534,"CD3D",3.82197993632726,"#FFFF00"
"M965.67","T","CD3D",3.84205358267549,"CD3G",2.48272802979959,"#FFFF00"
"M966.95","T","TRBC1",4.47718877974642,"CD3D",3.80060791025327,"#FFFF00"
"M967.97","T","TRAC",4.80591326566652,"CD3D",4.10202058672723,"#FFFF00"
"M968.62","T","CD3D",3.59577035092252,"TRAC",3.06443230327689,"#FFFF00"
"M969.67","T","TRAC",4.83317017749546,"CD3D",3.82785989637884,"#FFFF00"
"M970.89","T","TRAC",4.91395043213165,"TRBC2",4.17089667851399,"#FFFF00"
"M971.14","T","TRBC1",5.20890869130574,"TRAC",4.25738030288126,"#FFFF00"
"M972.79","T","CD8B",4.3296311979818,"IL32",3.68822017212755,"#FFFF00"
"M973.16","T","TRAC",4.4598007129287,"CD3D",3.94080078564219,"#FFFF00"
"M974.19","T","TRAC",4.93085595861017,"CD3D",4.15978585444879,"#FFFF00"
"M975.10","T","IL7R",4.67937917051658,"CD3D",3.26564223591877,"#FFFF00"
"M976.01","T","TRAC",4.92916860020842,"CD3D",4.00850452436544,"#FFFF00"
"M977.19","T","TRBC2",4.13620432316134,"CD3D",3.87677230005055,"#FFFF00"
"M978.33","T","TRBC2",3.79988885183365,"CD3D",3.52220208252032,"#FFFF00"
"M979.97","T","TRAC",4.7249757600299,"CD3D",3.76892041218981,"#FFFF00"
"M980.23","T","NOSIP",4.5337688792121,"TRAC",3.57199891902176,"#FFFF00"
"M981.27","T","CD3D",3.1594897684134,"TRAC",2.83647599219057,"#FFFF00"
"M982.59","T","TRAC",5.27797265298966,"CD3D",3.82495691895351,"#FFFF00"
"M983.51","T","CD3D",4.07898374401338,"TRBC2",4.07080433640745,"#FFFF00"
"M984.69","T","IL7R",4.34081899345673,"TRBC2",4.10099899837464,"#FFFF00"
"M985.81","T","TRAC",4.85840417655085,"CD8B",4.13984904554257,"#FFFF00"
"M986.69","T","CD3D",3.90271805384501,"CD27",2.91174862244159,"#FFFF00"
"M987.81","T","NOSIP",4.34930494456783,"CD3D",3.71830750629759,"#FFFF00"
"M988.00","T","TRAC",4.68440631820762,"TRBC1",4.63771282847161,"#FFFF00"
"M989.55","T","TRBC1",5.03203791382178,"TRAC",4.47436259820601,"#FFFF00"
"M990.17","T","TRAC",4.16418201705621,"TRBC2",4.04302321840072,"#FFFF00"
"M991.68","T","TRAC",4.93273631611605,"IL7R",4.20531862697981,"#FFFF00"
"M992.44","T","CD3D",4.32672651175198,"KLF2",2.97281949221588,"#FFFF00"
"M993.56","T","IL7R",4.03109040585511,"CD3D",3.63832187782305,"#FFFF00"
"M994.79","T","NOSIP",3.94452788626523,"IL32",3.67305429800909,"#FFFF00"
"M995.86","T","TRBC1",5.02013112820765,"CD3D",4.32506880796275,"#FFFF00"
"M996.74","T","CD3D",3.48615702174929,"TRAC",3.07052348471669,"#FFFF00"
"M997.26","T","TRAC",4.76740005868954,"IL32",3.71349444704145,"#FFFF00"
"M998.98","T","CD3D",3.8999595316269,"IL32",3.21009317987611,"#FFFF00"
"M999.89","T","TRBC1",4.92386863822757,"TRAC",4.41158669361623,"#FFFF00"
"M1000.26","T","TRAC",3.42201165381506,"CD3D",3.41696358966662,"#FFFF00"
"M1001.06","T","TRAC",5.08313606664201,"NOSIP",4.35277049169913,"#FFFF00"
"M1002.44","T","TRAC",3.61263890852594,"CD3D",3.59767414168676,"#FFFF00"
"M1003.46","T","TRAC",4.10937080283953,"CD3D",3.80852182467962,"#FFFF00"
"M1004.47","T","TRAC",3.92680788505121,"CD3D",3.7872464432068,"#FFFF00"
"M1005.70","T","TRBC2",4.16038793406698,"CD3D",3.69377224144797,"#FFFF00"
"M1006.40","T","CD8B",4.42483161631942,"CD3D",3.82261638036273,"#FFFF00"
"M1007.50","T","CD3D",3.79175845324284,"CD8B",3.00944298330166,"#FFFF00"
"M1008.91","T","CD8B",6.19633435521215,"CD3D",4.10435772706233,"#FFFF00"
"M1009.72","T","CD3D",3.63184625156016,"LDHB",2.57872326147454,"#FFFF00"
"M1010.95","T","CD3D",4.14869107483695,"TRAC",3.42412620811593,"#FFFF00"
"M1011.96","T","TRBC1",5.27631843091525,"TRAC",4.54744526402302,"#FFFF00"
"M1012.72","T","CD3D",3.85494767858351,"IL32",3.68477420196252,"#FFFF00"
"M1013.43","T","TRBC1",5.21422803746419,"CD3D",4.32165999006451,"#FFFF00"
"M1014.72","T","IL7R",4.48486368148419,"CD3D",3.75144410458778,"#FFFF00"
"M1015.39","T","CD3D",3.63459250432059,"TRBC1",3.5347330374841,"#FFFF00"
"M1016.71","T","CD3D",3.41320720502444,"IL7R",3.06953890131518,"#FFFF00"
