"metacell","cell_type","top1_gene","top1_lfp","top2_gene","top2_lfp","color"
"M606.07","B","HLA-DRA",7.95119614079221,"CD79A",7.9291033875155,"#ADD8E6"
"M607.43","B","CD79A",7.94623715248771,"HLA-DRA",7.74907315522211,"#ADD8E6"
"M608.25","B","HLA-DRA",7.74438519178361,"CD79A",6.99912556179484,"#ADD8E6"
"M609.79","B","HLA-DRA",7.7165544473177,"CD79A",7.67719999193699,"#ADD8E6"
"M610.39","B","HLA-DRA",7.67286755398399,"CD79A",7.20602526565726,"#ADD8E6"
"M611.13","B","CD79A",7.79998526838545,"HLA-DRA",7.43109723780845,"#ADD8E6"
"M612.26","B","CD79A",8.01777162577948,"HLA-DRA",7.78451335614062,"#ADD8E6"
"M613.26","B","HLA-DRA",7.88711434894622,"TCL1A",7.8460837066225,"#ADD8E6"
"M614.85","B","CD79A",7.6995791076215,"HLA-DRA",7.67274512027879,"#ADD8E6"
"M615.29","B","HLA-DRA",7.59707143434056,"TCL1A",7.32644643261372,"#ADD8E6"
"M616.85","B","HLA-DRA",7.49459527402262,"CD79A",5.95694610336151,"#ADD8E6"
"M617.02","B","HLA-DRA",7.82592864385359,"CD79A",7.57887421876228,"#ADD8E6"
"M618.19","B","CD79A",8.00827478360212,"HLA-DRA",7.91924339327406,"#ADD8E6"
"M619.06","B","HLA-DRA",7.86122157428969,"CD79A",7.71483440642492,"#ADD8E6"
"M620.66","B","HLA-DRA",8.03059730612225,"CD79A",7.94870001988926,"#ADD8E6"
"M621.84","B","HLA-DRA",8.03775114386511,"TCL1A",7.90627241602605,"#ADD8E6"
"M622.03","B","HLA-DRA",7.90994491968273,"CD79A",7.74025837785465,"#ADD8E6"
"M623.50","B","HLA-DRA",7.60181343203303,"CD79A",7.47386866297806,"#ADD8E6"
"M624.36","B","CD79A",8.12546247459411,"HLA-DRA",8.05136204543204,"#ADD8E6"
"M625.79","B","HLA-DRA",7.93105841369008,"CD79A",7.80041571332726,"#ADD8E6"
"M626.51","B","HLA-DRA",7.95280960354416,"TCL1A",7.93344757095316,"#ADD8E6"
"M627.75","B","CD79A",8.01537492173293,"HLA-DRA",7.78162537190129,"#ADD8E6"
"M628.76","B","HLA-DRA",7.97272764872156,"CD79A",7.79919693324605,"#ADD8E6"
"M629.69","B","HLA-DRA",7.7093430754734,"CD79A",7.48591897204555,"#ADD8E6"
"M630.73","B","CD79A",7.98501483664191,"TCL1A",7.96155589708859,"#ADD8E6"
"M631.09","B","CD79A",7.95957699131387,"HLA-DRA",7.76941879892983,"#ADD8E6"
"M632.24","B","TCL1A",8.56133411563262,"CD79A",8.17672010679424,"#ADD8E6"
"M633.58","B","CD79A",7.67196330202815,"HLA-DRA",7.64444807556724,"#ADD8E6"
"M634.43","B","CD79A",8.06893817695262,"HLA-DRA",7.93563706729648,"#ADD8E6"
"M635.87","B","CD79A",8.05948076378469,"HLA-DRA",7.86565945732658,"#ADD8E6"
"M636.36","B","CD79A",7.92763430573759,"HLA-DRA",7.71737009997004,"#ADD8E6"
"M637.02","B","HLA-DRA",7.5396057730146,"CD79A",7.42495414640028,"#ADD8E6"
"M638.62","B","HLA-DRA",7.69316975421112,"TCL1A",7.49834609865413,"#ADD8E6"
"M639.90","B","HLA-DRA",7.90856721822639,"TCL1A",7.70119841971108,"#ADD8E6"
"M640.66","B","HLA-DRA",7.89544535473179,"CD79A",7.76876629670882,"#ADD8E6"
"M641.32","B","HLA-DRA",7.86192930912419,"CD79A",7.38935486171843,"#ADD8E6"
"M642.74","B","TCL1A",7.93789266456563,"HLA-DRA",7.72818012497087,"#ADD8E6"
"M643.12","B","HLA-DRA",7.88862507909817,"CD79A",7.51740282299366,"#ADD8E6"
"M644.66","B","HLA-DRA",7.8513393364584,"CD79A",7.6799201644729,"#ADD8E6"
"M645.31","B","CD79A",8.0572610719031,"HLA-DRA",7.99728649106132,"#ADD8E6"
"M646.50","B","HLA-DRA",7.8907184820055,"CD79A",7.48074740648839,"#ADD8E6"
"M647.17","B","CD79A",7.89079991689676,"HLA-DRA",7.64729418342627,"#ADD8E6"
"M648.95","B","HLA-DRA",7.79213541453757,"TCL1A",7.75234382455812,"#ADD8E6"
"M649.57","B","HLA-DRA",8.01276370151843,"CD79A",7.96408755845439,"#ADD8E6"
"M650.03","B","CD79A",7.97220353678489,"HLA-DRA",7.79134947982555,"#ADD8E6"
"M651.92","B","HLA-DRA",7.85053131858274,"CD79A",7.76351422427176,"#ADD8E6"
"M652.94","B","CD79A",7.91765143041658,"HLA-DRA",7.7784826716376,"#ADD8E6"
"M653.14","B","HLA-DRA",7.60031663841441,"MS4A1",6.50185135893533,"#ADD8E6"
"M654.18","B","HLA-DRA",7.43432880055626,"TCL1A",6.67605973376801,"#ADD8E6"
"M655.05","B","HLA-DRA",7.64954889727273,"CD79A",7.55441364238216,"#ADD8E6"
"M656.99","B","CD79A",7.95719469751342,"HLA-DRA",7.69995627397563,"#ADD8E6"
"M657.78","B","CD79A",7.94004504594547,"HLA-DRA",7.82757330801354,"#ADD8E6"
"M658.15","B","HLA-DRA",7.55896801351321,"TCL1A",7.487142558259,"#ADD8E6"
"M659.60","B","HLA-DRA",7.92291545556306,"CD79A",7.62386121307686,"#ADD8E6"
"M660.15","B","HLA-DRA",7.63994064781677,"CD79A",7.63658089847812,"#ADD8E6"
"M661.80","B","HLA-DRA",7.92916623003457,"CD79A",7.64633818490026,"#ADD8E6"
"M662.13","B","HLA-DRA",7.80678920174908,"CD79A",7.59141248338176,"#ADD8E6"
"M663.19","B","CD79A",8.67292620276553,"TCL1A",8.66148780284809,"#ADD8E6"
"M664.11","B","CD79A",7.89116988869296,"HLA-DRA",7.63946208166992,"#ADD8E6"
"M665.95","B","CD79A",8.0263572246891,"HLA-DRA",7.91478954372877,"#ADD8E6"
"M666.75","B","HLA-DRA",7.79293433234364,"TCL1A",7.53655018937753,"#ADD8E6"
"M667.05","B","CD79A",7.79004929362843,"HLA-DRA",7.74559876258316,"#ADD8E6"
"M668.91","B","HLA-DRA",7.03789932639868,"CD79A",6.88781977450876,"#ADD8E6"
"M669.73","B","CD79A",8.06707448110288,"TCL1A",8.05965939192882,"#ADD8E6"
"M670.62","B","TCL1A",7.91656832710687,"HLA-DRA",7.61486824166423,"#ADD8E6"
"M671.75","B","HLA-DRA",7.90470975596711,"CD79A",7.79211347567609,"#ADD8E6"
"M672.63","B","CD79A",8.24968418902923,"HLA-DRA",8.07506305576318,"#ADD8E6"
"M673.98","B","CD79A",8.62896581866981,"TCL1A",8.55674205516133,"#ADD8E6"
"M674.71","B","CD79A",7.94030362505642,"HLA-DRA",7.77763700508491,"#ADD8E6"
"M675.06","B","HLA-DRA",7.35969491395195,"TCL1A",7.15369174204835,"#ADD8E6"
"M676.21","B","HLA-DRA",7.43922192749388,"MS4A1",6.60835476800078,"#ADD8E6"
"M677.74","B","HLA-DRA",7.76367327566937,"CD79A",7.53373458759173,"#ADD8E6"
"M678.90","B","CD79A",7.90185859987779,"HLA-DRA",7.5702235872897,"#ADD8E6"
"M679.53","B","HLA-DRA",7.33995655863945,"CD79A",7.13786716795124,"#ADD8E6"
"M680.65","B","HLA-DRA",7.5208834152095,"CD79A",7.39436892675258,"#ADD8E6"
"M681.55","B","CD79A",7.98793892157005,"HLA-DRA",7.74106754512795,"#ADD8E6"
"M682.49","B","CD79A",7.95658690389068,"HLA-DRA",7.82687383800894,"#ADD8E6"
"M683.61","B","CD79A",8.02177774201937,"HLA-DRA",7.86745321042139,"#ADD8E6"
"M684.87","B","HLA-DRA",7.76446211845099,"CD79A",7.66882545529051,"#ADD8E6"
"M685.98","B","HLA-DRA",7.68475731028362,"CD79A",7.05018273383308,"#ADD8E6"
"M686.04","B","CD79A",7.7861474107878,"HLA-DRA",7.74496853562836,"#ADD8E6"
"M687.50","B","CD79A",8.14998620330893,"HLA-DRA",7.46688806183083,"#ADD8E6"
"M688.68","B","CD79A",7.85194794664944,"HLA-DRA",7.8111134898176,"#ADD8E6"
"M689.13","B","CD79A",7.95877442576622,"HLA-DRA",7.88500438236226,"#ADD8E6"
"M690.24","B","HLA-DRA",7.99737223463111,"CD79A",7.75497613840811,"#ADD8E6"
"M691.40","B","HLA-DRA",7.68821277999913,"CD79A",7.6360845442021,"#ADD8E6"
"M692.33","B","HLA-DRA",7.42580410671909,"CD79A",7.22806745595234,"#ADD8E6"
"M693.97","B","CD79A",7.62148740854316,"HLA-DRA",7.51805532585385,"#ADD8E6"
"M694.04","T","NFKBIA",3.22795171035527,"CD3D",3.00617039164314,"#FFFF00"
"M695.40","T","IL7R",5.4284946555388,"IL32",3.88251956934569,"#FFFF00"
"M696.37","T","IL7R",3.82782076970296,"CD3D",3.36953966183283,"#FFFF00"
"M697.33","T","NOSIP",3.84416151642701,"KLRB1",3.59840414140545,"#FFFF00"
"M698.82","T","TRAC",4.59859809489053,"IL7R",3.85661918055529,"#FFFF00"
"M699.12","T","TRAC",4.60365805053533,"CD3D",3.83730321461651,"#FFFF00"
"M700.80","T","IL7R",4.40510818079572,"ANXA1",3.53259772821337,"#FFFF00"
"M701.51","T","NFKBIA",3.22028794564855,"CD69",2.63234816950544,"#FFFF00"
"M702.57","T","KLRB1",6.76693691654273,"IL7R",3.91042063748667,"#FFFF00"
"M703.05","T","IL7R",4.86188905704711,"KLRB1",3.1152921469217,"#FFFF00"
"M704.14","T","IL7R",3.90234567895609,"TNFAIP3",2.80673556213085,"#FFFF00"
"M705.76","T","IL32",3.86358622387269,"IL7R",3.79061577251212,"#FFFF00"
"M706.01","T","KLRB1",7.46719350807749,"TRBC1",5.05132881735426,"#FFFF00"
"M707.51","T","KLF6",3.27639364443841,"TRAC",3.25485265124215,"#FFFF00"
"M708.71","T","IL32",4.10514300290681,"CD3D",3.72932285613127,"#FFFF00"
"M709.74","T","LMNA",5.85223555899159,"ANXA1",4.15670852430834,"#FFFF00"
"M710.03","T","IL32",3.44213635620873,"IL7R",3.28285598171265,"#FFFF00"
"M711.33","T","TRAC",3.68714774890144,"IL32",3.64333593284194,"#FFFF00"
"M712.19","T","KLRB1",7.81730009340733,"IL7R",4.09989345197525,"#FFFF00"
"M713.13","T","KLRB1",7.62294566564626,"IL7R",4.41145618978387,"#FFFF00"
"M714.21","T","LMNA",5.8079434328823,"ANXA1",4.51563114520151,"#FFFF00"
"M715.50","T","TRAC",4.8070559472276,"IL32",3.71508220024697,"#FFFF00"
"M716.24","T","TRBC2",3.34654140287947,"ANXA1",3.33281218657175,"#FFFF00"
"M717.32","T","TRAC",3.97060432651234,"CD3D",3.34714248224765,"#FFFF00"
"M718.02","T","KLRB1",7.74296998743983,"TRAC",4.55720973515165,"#FFFF00"
"M719.14","T","IL32",3.72601646735531,"DUSP2",3.60948139939949,"#FFFF00"
"M720.94","T","CCL5",6.06759931599003,"KLRB1",4.98506138025956,"#FFFF00"
"M721.09","T","IL7R",5.2246726500129,"LMNA",4.71493233308197,"#FFFF00"
"M722.70","T","TRBC1",5.19953955315961,"TRAC",4.63481584743245,"#FFFF00"
"M723.12","T","IL7R",4.67004775667592,"TRAC",4.09688702564082,"#FFFF00"
"M724.87","T","KLRB1",7.51242388215137,"IL32",3.57434802200609,"#FFFF00"
"M725.79","T","KLRB1",8.15506900411958,"IL7R",3.5169980380737,"#FFFF00"
"M726.21","T","KLRB1",7.11318309549642,"CD69",3.79738402214362,"#FFFF00"
"M727.50","T","LMNA",5.93762463342665,"TNFAIP3",4.37166075798312,"#FFFF00"
"M728.91","T","IL32",4.16389028150095,"CD3D",3.44604179946404,"#FFFF00"
"M729.97","T","TRAC",4.63951160692424,"IL7R",4.30271446236628,"#FFFF00"
"M730.45","T","CD69",4.89602183169779,"RGS1",4.82842945748824,"#FFFF00"
"M731.32","T","TRAC",4.50740533104808,"CD69",3.98627154267418,"#FFFF00"
"M732.91","T","KLRB1",7.969912032205,"IL7R",4.83151970113779,"#FFFF00"
"M733.94","T","CD69",4.38207619873669,"FOS",3.86729517556824,"#FFFF00"
"M734.77","T","IL7R",3.14397524735678,"CD3D",2.57349008935289,"#FFFF00"
"M735.62","T","HNRNPH1",4.07680277621058,"FOXP1",3.99981810306798,"#FFFF00"
"M736.08","T","KLRB1",4.61278862576801,"IL32",3.72389844278728,"#FFFF00"
"M737.44","T","IL32",3.64367807760645,"TRAC",3.61229052637566,"#FFFF00"
"M738.66","T","KLRB1",6.45810317156613,"IL32",3.69900859638614,"#FFFF00"
"M739.17","T","CD69",3.75435888275217,"ANXA1",3.21690249342457,"#FFFF00"
"M740.25","T","IL32",3.7229320967319,"CD3D",3.6960472584553,"#FFFF00"
"M741.26","T","IL7R",4.62759354823134,"IL32",4.28252544059424,"#FFFF00"
"M742.33","T","KLRB1",8.05976164555576,"IL7R",5.15978513952249,"#FFFF00"
"M743.29","T","CCL5",7.53469297917143,"IL7R",4.8880588147384,"#FFFF00"
"M744.54","T","IL32",3.91353749046918,"IL7R",3.63648615361275,"#FFFF00"
"M745.92","T","LMNA",5.58009646730964,"ANXA1",4.43419556101187,"#FFFF00"
"M746.72","T","TRAC",4.87367078923773,"CD3D",3.68010871430379,"#FFFF00"
"M747.30","T","KLRB1",5.50908892652581,"TRAC",4.67107859609785,"#FFFF00"
"M748.37","T","LMNA",4.83012459412881,"IL32",4.32831936240244,"#FFFF00"
"M749.87","T","IL7R",4.942000302815,"IL32",4.53207432119941,"#FFFF00"
"M750.13","T","CD69",4.73250602486209,"IL32",4.41994899040332,"#FFFF00"
"M751.01","T","IL7R",5.15368362126084,"TRAC",4.44029374212295,"#FFFF00"
"M752.76","T","IL7R",3.09506673061416,"CD3D",2.89305971781528,"#FFFF00"
"M753.64","T","KLRB1",6.98235915128253,"IL7R",5.71649796909715,"#FFFF00"
"M754.60","T","PIK3R1",4.07052441468875,"IL7R",3.20375991992518,"#FFFF00"
"M755.48","T","CCL5",7.39675721410701,"GZMK",5.64544160977228,"#FFFF00"
"M756.56","T","CD69",4.26544839160168,"FOS",3.62333379576806,"#FFFF00"
"M757.24","T","IL32",3.40012687306194,"CD7",3.0389033428597,"#FFFF00"
"M758.52","T","KLRB1",7.91671864311584,"RORA",3.41424988163766,"#FFFF00"
"M759.80","T","CCL5",7.6297577778633,"KLRB1",5.06939626176624,"#FFFF00"
"M760.36","T","KLRB1",6.18196199163839,"TRAC",4.84560004724954,"#FFFF00"
"M761.29","T","TRAC",4.21280876562848,"IL32",3.55865357089723,"#FFFF00"
"M762.43","T","IL7R",4.33105966451455,"RGS1",3.57241659494128,"#FFFF00"
"M763.47","T","IL7R",4.11890241457206,"CD3D",3.21401401672064,"#FFFF00"
"M764.55","T","IL7R",3.56856982199904,"IL32",3.40544573887705,"#FFFF00"
"M765.19","T","KLRB1",8.16010107550835,"IL7R",5.22594223028473,"#FFFF00"
"M766.03","T","TRBC1",3.73067380164932,"CD69",3.65767369687423,"#FFFF00"
"M767.45","T","TRAC",4.94991008832045,"CD3D",3.62159105783227,"#FFFF00"
"M768.12","T","TRAC",4.08872913833067,"ANXA1",3.64934223389201,"#FFFF00"
"M769.15","T","SOCS3",4.50995339265604,"CD69",4.45902845831496,"#FFFF00"
"M770.85","T","IL7R",4.32389136328455,"IL32",3.92916514601925,"#FFFF00"
"M771.54","T","IL7R",4.08381366362309,"IL32",3.70758100204412,"#FFFF00"
"M772.85","T","KLRB1",7.77603992575718,"TRAC",4.26888238981189,"#FFFF00"
"M773.49","T","IL32",4.11482340609478,"TRBC1",4.01259863250084,"#FFFF00"
"M774.12","T","RGS1",5.91299617808345,"TRBC1",4.84721026671642,"#FFFF00"
"M775.25","T","TRAC",4.94528321251733,"IL32",4.93640380163828,"#FFFF00"
"M776.84","T","IL32",4.41254526469577,"TRAC",4.02699412304971,"#FFFF00"
"M777.63","T","NOSIP",4.04021304397893,"TRAC",3.23141409271928,"#FFFF00"
"M778.59","T","IL7R",3.64703049489335,"TRAC",3.25067115084278,"#FFFF00"
"M779.40","T","IL7R",3.45917560577328,"CD3D",2.95656504346308,"#FFFF00"
"M780.48","T","CCL5",6.09315262596579,"LYAR",4.63633813059736,"#FFFF00"
"M781.35","T","IL7R",3.95300424823403,"CD3D",2.80898707491233,"#FFFF00"
"M782.61","T","CD69",4.09364536633169,"CD3D",3.44761681835124,"#FFFF00"
"M783.33","T","CD69",3.1951239948495,"IL7R",2.85175291962552,"#FFFF00"
"M784.37","T","KLF6",3.07093659151942,"CD69",2.93226548397313,"#FFFF00"
"M785.00","T","TRBC1",4.67183671101874,"IL7R",3.95886204650658,"#FFFF00"
"M786.90","T","IL7R",4.48389483881325,"TRAC",3.2587033068105,"#FFFF00"
"M787.49","T","IL7R",3.80131776117395,"IL32",3.33519448093824,"#FFFF00"
"M788.87","GMP","LYZ",10.576232516001,"S100A9",10.2248843318613,"#B4EEB4"
"M789.07","GMP","LYZ",9.96288937064931,"CST3",9.01619892842782,"#B4EEB4"
"M790.83","GMP","LYZ",10.660000905845,"S100A9",10.6357426391416,"#B4EEB4"
"M791.07","GMP","S100A9",10.8077300223534,"LYZ",10.6354312872181,"#B4EEB4"
"M792.83","GMP","LYZ",10.0507806113489,"S100A9",8.89918628572374,"#B4EEB4"
"M793.21","neutP1","TYROBP",8.97988067953557,"LST1",8.57583341733231,"#BCEE68"
"M794.58","(Missing)","CST3",9.07019701884698,"LST1",9.02246912098188,NA
"M795.99","GMP","LYZ",10.378064937163,"S100A9",9.44288436608606,"#B4EEB4"
"M796.99","GMP","LYZ",10.0628818302989,"S100A9",9.2189615165285,"#B4EEB4"
"M797.69","GMP","LYZ",10.3272049310949,"S100A9",9.58900808985207,"#B4EEB4"
"M798.50","GMP","S100A9",10.892323841538,"LYZ",10.5990845548807,"#B4EEB4"
"M799.31","GMP","LYZ",9.91211676518813,"S100A9",8.98293564327879,"#B4EEB4"
"M800.93","GMP","S100A9",10.6709174817358,"LYZ",10.638742728949,"#B4EEB4"
"M801.72","monP1","CST3",9.21031868139873,"TYROBP",8.89675778415479,"#6E8B3D"
"M802.88","neutP1","LST1",8.99599659231562,"TYROBP",8.92209659834333,"#BCEE68"
"M803.92","monP1","LYZ",9.80740162500707,"TYROBP",8.99979796067574,"#6E8B3D"
"M804.86","GMP","S100A9",10.5580808757053,"LYZ",10.154505217542,"#B4EEB4"
"M805.67","monP1","CST3",8.72029221853425,"TYROBP",8.70341668353113,"#6E8B3D"
"M806.27","GMP","S100A9",10.0717551315201,"LYZ",9.66449556404217,"#B4EEB4"
"M807.98","GMP","S100A9",10.6376704800492,"S100A8",10.0774813822622,"#B4EEB4"
"M808.75","neutP1","LST1",9.06436382333246,"FCER1G",8.92937336201279,"#BCEE68"
"M809.51","GMP","LYZ",10.3514175971476,"S100A9",9.80940773038692,"#B4EEB4"
"M810.04","GMP","LYZ",10.4466752390591,"S100A9",10.3221757307787,"#B4EEB4"
"M811.91","GMP","LYZ",10.3427085511302,"S100A9",10.0124679661513,"#B4EEB4"
"M812.30","neutP1","TYROBP",8.80990419383107,"LST1",8.72835870853425,"#BCEE68"
"M813.04","doublets","LYZ",9.72913543387686,"S100A9",9.15028807861434,"#000000"
"M814.72","GMP","LYZ",10.4544931551506,"S100A9",9.50133790155478,"#B4EEB4"
"M815.20","neutP1","LST1",8.93833092284999,"TYROBP",8.86370795813742,"#BCEE68"
"M816.12","(Missing)","CST3",9.74670548801967,"TYROBP",8.98140880292275,NA
"M817.63","neutP1","TYROBP",9.03340413634531,"LST1",8.77045630197182,"#BCEE68"
"M818.93","GMP","LYZ",10.1518876884033,"S100A9",9.48946420903818,"#B4EEB4"
"M819.04","monP1","LYZ",10.1891503653119,"CST3",8.97616891460213,"#6E8B3D"
"M820.66","(Missing)","TYROBP",9.04358052260811,"LST1",8.90454460560753,NA
"M821.67","monP1","LYZ",9.72079227757622,"CST3",9.17314867225721,"#6E8B3D"
"M822.75","neutP1","TYROBP",8.93037417133375,"CST3",8.68531039424785,"#BCEE68"
"M823.38","neutP1","LST1",8.99022551749385,"TYROBP",8.94938303722574,"#BCEE68"
"M824.02","GMP","LYZ",9.92017217055142,"CST3",9.07975543756821,"#B4EEB4"
"M825.72","GMP","LYZ",10.4471407263203,"S100A9",10.2421850253756,"#B4EEB4"
"M826.11","GMP","LYZ",10.4837543453067,"S100A9",9.6608180711785,"#B4EEB4"
"M827.83","monP1","CST3",8.90185597916279,"TYROBP",8.72853242769829,"#6E8B3D"
"M828.48","GMP","LYZ",10.2397442392306,"S100A9",9.25054120834094,"#B4EEB4"
"M829.74","GMP","S100A9",10.7635180840281,"S100A8",10.4259322852107,"#B4EEB4"
"M830.67","neutP1","LST1",9.08623863084099,"TYROBP",8.93390918821134,"#BCEE68"
"M831.64","neutP1","LST1",9.14235885509025,"TYROBP",8.97913380511443,"#BCEE68"
"M832.95","GMP","LYZ",10.5300932536403,"S100A9",9.63135700259806,"#B4EEB4"
"M833.94","GMP","LYZ",10.2568965851969,"S100A9",9.24766099419834,"#B4EEB4"
"M834.02","GMP","LYZ",10.3310229974585,"S100A9",9.94635975547304,"#B4EEB4"
"M835.77","GMP","S100A8",10.6396492462279,"S100A9",10.631489178613,"#B4EEB4"
"M836.84","neutP1","TYROBP",9.03431912199459,"LST1",9.00783843476975,"#BCEE68"
"M837.39","neutP1","LST1",9.17765828517281,"TYROBP",8.96608953818029,"#BCEE68"
"M838.30","GMP","LYZ",10.1681181367844,"S100A9",9.12440226813598,"#B4EEB4"
"M839.78","GMP","LYZ",10.0925935956936,"S100A9",9.46348132149614,"#B4EEB4"
"M840.30","monP1","CST3",9.4341438043439,"TYROBP",9.07796350646763,"#6E8B3D"
"M841.94","monP1","LYZ",9.66566684129451,"CST3",9.00990964919997,"#6E8B3D"
"M842.98","GMP","LYZ",10.5607974595502,"S100A9",9.77050350755753,"#B4EEB4"
"M843.36","neutP1","LST1",9.19143049503502,"TYROBP",9.04223723856647,"#BCEE68"
"M844.45","GMP","LYZ",10.5229535423267,"S100A9",9.94691016727958,"#B4EEB4"
"M845.83","monP1","LYZ",9.4751295606239,"CST3",9.09369642941585,"#6E8B3D"
"M846.66","monP1","LYZ",9.83562656432761,"CST3",8.79094102709215,"#6E8B3D"
"M847.23","monP1","TYROBP",8.9981605238396,"CST3",8.74665643257252,"#6E8B3D"
"M848.92","GMP","LYZ",10.249775069211,"S100A9",9.62202062958706,"#B4EEB4"
"M849.83","GMP","S100A9",9.60314630405007,"LYZ",9.2442053288159,"#B4EEB4"
"M850.88","GMP","LYZ",10.3785811935103,"S100A9",9.2717265803707,"#B4EEB4"
"M851.00","GMP","LYZ",10.66345625091,"S100A9",10.2532597834957,"#B4EEB4"
"M852.77","neutP1","LST1",9.00102952056924,"TYROBP",8.90737156284954,"#BCEE68"
"M853.32","GMP","LYZ",10.4027647199153,"S100A9",9.80229230823026,"#B4EEB4"
"M854.88","GMP","LYZ",9.99034896456249,"TYROBP",8.8829180971227,"#B4EEB4"
"M855.67","GMP","S100A9",10.9056137260455,"LYZ",10.7284460240356,"#B4EEB4"
"M856.02","GMP","LYZ",10.2670622423794,"S100A9",9.85439807736801,"#B4EEB4"
"M857.58","GMP","LYZ",10.2748221932735,"S100A9",9.36765396164234,"#B4EEB4"
"M858.24","(Missing)","APOE",10.4853135847198,"C1QA",10.349254036311,NA
"M859.06","GMP","LYZ",10.1255279627841,"S100A9",10.1019580325049,"#B4EEB4"
"M860.51","GMP","LYZ",9.75117626313298,"CST3",9.27832841297426,"#B4EEB4"
"M861.31","neutP1","TYROBP",8.86892082978566,"CST3",8.69376048787808,"#BCEE68"
"M862.50","neutP1","CST3",9.0541866017065,"TYROBP",8.88746282874414,"#BCEE68"
"M863.73","neutP1","LST1",9.34417921846381,"FCER1G",9.01539660647448,"#BCEE68"
"M864.64","monP1","CST3",9.3939348371258,"LYZ",9.08794439811512,"#6E8B3D"
"M865.67","GMP","LYZ",10.3832094535675,"S100A9",10.168297329202,"#B4EEB4"
"M866.54","monP1","TYROBP",8.94326144413593,"CST3",8.84486696903503,"#6E8B3D"
"M867.98","neutP1","TYROBP",8.86923664757668,"LST1",8.72862188973921,"#BCEE68"
"M868.36","GMP","LYZ",10.4874314762205,"S100A9",9.73640825970672,"#B4EEB4"
"M869.65","GMP","S100A9",10.6488571496429,"LYZ",10.6420804226563,"#B4EEB4"
"M870.92","GMP","LYZ",10.5257076880482,"S100A9",10.1969669024251,"#B4EEB4"
"M871.22","GMP","LYZ",10.0521068030471,"S100A9",9.12264584679631,"#B4EEB4"
"M872.05","GMP","LYZ",10.1208397261617,"S100A9",9.32901631858689,"#B4EEB4"
"M873.45","monP1","LYZ",9.75354952366171,"CST3",8.88241574911017,"#6E8B3D"
"M874.05","GMP","S100A9",10.7372090051613,"LYZ",10.3936401406647,"#B4EEB4"
"M875.95","monP1","CST3",9.35336001812725,"LYZ",8.9470818646765,"#6E8B3D"
"M876.31","GMP","LYZ",9.9256954588966,"S100A9",9.5854850686649,"#B4EEB4"
"M877.92","neutP1","TYROBP",8.94259145861559,"LST1",8.89194189756219,"#BCEE68"
"M878.43","neutP1","TYROBP",8.99140725696357,"LST1",8.80974931033127,"#BCEE68"
"M879.74","GMP","LYZ",10.2205074910956,"S100A9",9.86600590470698,"#B4EEB4"
"M880.05","(Missing)","TYROBP",8.80044025805023,"LST1",8.2584458794901,NA
"M881.45","GMP","S100A9",10.9751149541565,"LYZ",10.7653547701373,"#B4EEB4"
"M882.92","GMP","LYZ",9.3474754300892,"CST3",9.08714019387377,"#B4EEB4"
"M883.63","GMP","LYZ",10.1813562658148,"TYROBP",9.25257354511909,"#B4EEB4"
"M884.24","monP1","CST3",9.43547628215387,"TYROBP",9.01863211035481,"#6E8B3D"
"M885.61","GMP","LYZ",10.3812501023421,"S100A9",10.2305877179311,"#B4EEB4"
"M886.68","monP1","LYZ",9.58551346157017,"CST3",9.11441817088102,"#6E8B3D"
"M887.62","GMP","LYZ",10.1942781941949,"S100A9",9.76649766252221,"#B4EEB4"
"M888.28","GMP","LYZ",10.3692299661224,"S100A9",10.221112000644,"#B4EEB4"
"M889.58","monP1","TYROBP",8.96327498795148,"CST3",8.91762419931776,"#6E8B3D"
"M890.98","GMP","LYZ",10.5052338939376,"S100A9",9.83552160099413,"#B4EEB4"
"M891.35","GMP","S100A9",10.4317844278296,"LYZ",10.4184362070557,"#B4EEB4"
"M892.11","monP1","CST3",9.27417459321763,"TYROBP",9.15645084054304,"#6E8B3D"
"M893.54","GMP","LYZ",10.271374502296,"S100A9",9.09328815436546,"#B4EEB4"
"M894.45","GMP","LYZ",10.1085723276963,"TYROBP",8.95184892989481,"#B4EEB4"
"M895.28","GMP","S100A9",10.7585788069796,"S100A8",10.479313106257,"#B4EEB4"
"M896.38","GMP","S100A9",10.6635514491745,"S100A8",10.517436845318,"#B4EEB4"
"M897.25","monP1","LYZ",9.71310314965101,"CST3",8.97544980922914,"#6E8B3D"
"M898.70","GMP","LYZ",10.2113703061088,"S100A9",9.49040105084293,"#B4EEB4"
"M899.28","GMP","LYZ",10.3743958725493,"S100A9",9.87462124835281,"#B4EEB4"
"M900.75","GMP","LYZ",10.3214393478257,"S100A9",9.25422933604347,"#B4EEB4"
"M901.49","neutP1","LST1",9.13119776439184,"TYROBP",9.02896653573226,"#BCEE68"
"M902.31","GMP","LYZ",10.1983193441541,"S100A9",9.70274566766105,"#B4EEB4"
"M903.48","monP1","TYROBP",8.84443349977052,"CST3",8.44334494156276,"#6E8B3D"
"M904.01","GMP","LYZ",10.3877480780939,"S100A9",10.0262820713178,"#B4EEB4"
"M905.63","GMP","LYZ",10.2169271081001,"S100A9",10.0552150551706,"#B4EEB4"
"M906.05","monP1","LYZ",8.89379565469507,"TYROBP",8.66201147912627,"#6E8B3D"
"M907.19","GMP","LYZ",10.1934766233115,"S100A9",9.22956654824202,"#B4EEB4"
