"metacell","cell_type","top1_gene","top1_lfp","top2_gene","top2_lfp","color"
"M624.47","GMP","S100A8",12.1588729601299,"S100A9",11.9498943209497,"#B4EEB4"
"M625.41","GMP","S100A9",11.6833663230741,"S100A8",11.6435873235417,"#B4EEB4"
"M626.31","GMP","S100A8",11.7862323467932,"LYZ",11.3902887269106,"#B4EEB4"
"M627.26","GMP","S100A9",11.5679146573942,"S100A8",11.5114596160333,"#B4EEB4"
"M628.69","GMP","S100A8",12.3172477682964,"S100A9",12.0957022535784,"#B4EEB4"
"M629.67","GMP","S100A8",12.4759509029608,"S100A9",12.060425012284,"#B4EEB4"
"M630.17","GMP","S100A8",11.8819890357609,"S100A9",11.668688576765,"#B4EEB4"
"M631.67","GMP","LYZ",11.4710057504631,"S100A8",11.3792610701534,"#B4EEB4"
"M632.34","GMP","S100A8",11.8786290936895,"S100A9",11.5993659475883,"#B4EEB4"
"M633.90","GMP","S100A9",11.2190122686261,"S100A8",11.1025163098742,"#B4EEB4"
"M634.33","GMP","S100A8",11.8414245168839,"LYZ",11.5489131858501,"#B4EEB4"
"M635.12","GMP","S100A8",12.4799083736723,"S100A9",12.0620678285975,"#B4EEB4"
"M636.67","GMP","S100A8",12.444325273351,"S100A9",12.1002108004224,"#B4EEB4"
"M637.62","GMP","S100A8",12.7116577481134,"S100A9",12.3294319015769,"#B4EEB4"
"M638.43","GMP","S100A8",11.7051353369591,"LYZ",11.358741650974,"#B4EEB4"
"M639.25","GMP","S100A8",11.1278257851968,"S100A9",11.0832982749312,"#B4EEB4"
"M640.95","GMP","S100A8",11.9254539234134,"S100A9",11.6406501110765,"#B4EEB4"
"M641.39","GMP","S100A9",11.560913053156,"S100A8",11.4746389203494,"#B4EEB4"
"M642.40","GMP","S100A9",11.6288852155029,"S100A8",11.5928503193606,"#B4EEB4"
"M643.90","GMP","S100A8",11.8792484200775,"S100A9",11.7182655735027,"#B4EEB4"
"M644.83","GMP","S100A9",11.7221246141682,"S100A8",11.6442544164223,"#B4EEB4"
"M645.77","GMP","S100A8",12.1986089824775,"S100A9",11.8976944784143,"#B4EEB4"
"M646.12","GMP","S100A8",11.7065567023858,"S100A9",11.6206448978782,"#B4EEB4"
"M647.93","GMP","S100A8",12.4293485737065,"S100A9",12.187374642253,"#B4EEB4"
"M648.01","GMP","S100A8",12.0967856177467,"S100A9",11.8985874827936,"#B4EEB4"
"M649.73","GMP","S100A9",11.399864759655,"S100A8",11.2775549721288,"#B4EEB4"
"M650.93","GMP","S100A8",11.8642675073083,"S100A9",11.7842308975756,"#B4EEB4"
"M651.37","GMP","S100A8",11.5852606420658,"S100A9",11.4965041962984,"#B4EEB4"
"M652.34","GMP","S100A8",11.9446716641997,"S100A9",11.7732839918782,"#B4EEB4"
"M653.54","GMP","S100A8",10.7142692997459,"LYZ",10.7121745448779,"#B4EEB4"
"M654.18","GMP","S100A8",11.6844136572025,"S100A9",11.5912843733907,"#B4EEB4"
"M655.14","GMP","S100A8",11.8644576219776,"LYZ",11.5544748860581,"#B4EEB4"
"M656.99","GMP","S100A9",11.7787685512597,"S100A8",11.7752431162041,"#B4EEB4"
"M657.17","GMP","S100A9",11.4716522930057,"S100A8",11.3531866504417,"#B4EEB4"
"M658.53","GMP","S100A8",12.2990844147867,"S100A9",11.6604421099037,"#B4EEB4"
"M659.29","GMP","S100A8",12.1088926082835,"S100A9",12.0139830689197,"#B4EEB4"
"M660.50","GMP","S100A8",11.9143703430887,"S100A9",11.5454465006804,"#B4EEB4"
"M661.11","GMP","S100A9",11.5826014423582,"S100A8",11.5615711562439,"#B4EEB4"
"M662.84","GMP","S100A8",11.2486111295183,"S100A9",11.203780358841,"#B4EEB4"
"M663.37","GMP","S100A8",12.155117798296,"S100A9",11.841969181287,"#B4EEB4"
"M664.85","GMP","S100A8",11.7792838888665,"S100A9",11.7233128042737,"#B4EEB4"
"M665.69","GMP","S100A9",11.4948874131197,"S100A8",11.3367201492887,"#B4EEB4"
"M666.46","GMP","S100A8",12.1500937520418,"S100A9",11.9146956762774,"#B4EEB4"
"M667.66","GMP","S100A9",11.854300918289,"S100A8",11.8000857938913,"#B4EEB4"
"M668.19","GMP","S100A8",12.4062444185717,"S100A9",11.8575617593143,"#B4EEB4"
"M669.21","GMP","S100A8",11.3784895725387,"S100A9",11.3629735841553,"#B4EEB4"
"M670.08","GMP","S100A8",11.8800850868064,"S100A9",11.6860419988236,"#B4EEB4"
"M671.35","GMP","S100A8",12.1945473286465,"S100A9",11.9857310801387,"#B4EEB4"
"M672.97","GMP","S100A8",11.9529241345632,"S100A9",11.7388115831155,"#B4EEB4"
"M673.02","GMP","S100A9",10.1057080326395,"S100A8",10.0451339592262,"#B4EEB4"
"M674.74","GMP","S100A8",12.1267015671928,"S100A9",11.8555327362927,"#B4EEB4"
"M675.20","GMP","S100A8",11.8418674133379,"S100A9",11.5910462815601,"#B4EEB4"
"M676.30","CD8","GNLY",9.8192658437661,"NKG7",9.39513969037834,"#FFA500"
"M677.64","NK","GNLY",10.0363497565037,"NKG7",8.94861368270242,"#8B4513"
"M678.96","CD8","GNLY",9.77083239630801,"NKG7",9.13120911084568,"#FFA500"
"M679.56","CD8","NKG7",9.14973300635464,"CCL5",9.03965638290577,"#FFA500"
"M680.70","CD8","GNLY",9.6665874617144,"CCL5",8.79700004003405,"#FFA500"
"M681.63","CD8","GNLY",9.07530615100842,"NKG7",8.73413283122805,"#FFA500"
"M682.98","CD8","GNLY",9.67940090219719,"NKG7",8.95655525991547,"#FFA500"
"M683.43","CD8","CCL5",9.1072285727762,"NKG7",8.38980182561964,"#FFA500"
"M684.74","CD8","NKG7",8.59147621060232,"CCL5",8.38348135364158,"#FFA500"
"M685.38","CD8","NKG7",8.73040292969511,"CCL5",8.57753810797464,"#FFA500"
"M686.83","NK","GNLY",8.78259252065111,"KLRB1",8.07742802501524,"#8B4513"
"M687.78","CD8","GNLY",9.56394961167315,"NKG7",8.92829715102367,"#FFA500"
"M688.69","CD8","GNLY",9.48750877010762,"NKG7",9.29215811690825,"#FFA500"
"M689.77","CD8","GNLY",9.44629584935871,"CCL5",8.5930529674768,"#FFA500"
"M690.75","CD8","GNLY",9.25169524973247,"NKG7",9.07707185665687,"#FFA500"
"M691.65","CD8","NKG7",8.92106852870595,"GNLY",8.82915631501707,"#FFA500"
"M692.24","CD8","GNLY",9.71938656472517,"NKG7",9.2310346443191,"#FFA500"
"M693.18","CD8","GNLY",10.3251752302543,"NKG7",9.26231014646231,"#FFA500"
"M694.71","CD8","GNLY",9.79272897671241,"CCL5",8.8110528494859,"#FFA500"
"M695.25","CD8","GNLY",9.68507039561219,"NKG7",9.30542981452778,"#FFA500"
"M696.18","CD8","GNLY",9.66228911139153,"NKG7",9.30436344784342,"#FFA500"
"M697.41","CD8","GNLY",9.77873200844785,"NKG7",9.11689238772531,"#FFA500"
"M698.80","CD8","GNLY",9.86387221022633,"NKG7",9.3613567402521,"#FFA500"
"M699.01","CD8","GNLY",10.0366817958654,"NKG7",9.47105496562686,"#FFA500"
"M700.38","CD8","GNLY",9.50538179594857,"NKG7",9.28964157409952,"#FFA500"
"M701.67","CD8","GNLY",9.85900251856229,"NKG7",9.01489566824712,"#FFA500"
"M702.04","CD8","GNLY",9.50056478722581,"CCL5",8.64085999506664,"#FFA500"
"M703.31","CD8","GNLY",9.86008103179421,"NKG7",9.14153503371509,"#FFA500"
"M704.30","NK","GNLY",8.66854035304187,"NKG7",8.48320812695757,"#8B4513"
"M705.64","CD8","GNLY",9.60673336466892,"NKG7",9.23361720199033,"#FFA500"
"M706.11","CD8","GNLY",9.38320247657766,"NKG7",9.16830538105208,"#FFA500"
"M707.47","CD8","GNLY",9.23662487626931,"CCL5",8.42517261669704,"#FFA500"
"M708.26","CD8","GNLY",9.62697134322333,"CCL5",8.67295690187291,"#FFA500"
"M709.18","CD8","CCL5",8.22947700713861,"NKG7",7.8415616249139,"#FFA500"
"M710.44","NK","GNLY",9.23124003797527,"NKG7",8.34550469446991,"#8B4513"
"M711.04","CD8","NKG7",9.10207672385598,"CCL5",8.76482437319297,"#FFA500"
"M712.95","CD8","GNLY",9.80101798371646,"NKG7",9.26100689436449,"#FFA500"
"M713.30","CD8","NKG7",8.76098757347462,"GNLY",8.70517003502718,"#FFA500"
"M714.82","CD8","NKG7",9.23839412114783,"GNLY",9.21414432193608,"#FFA500"
"M715.72","CD8","CCL5",8.80539245579138,"NKG7",8.52971851411021,"#FFA500"
"M716.45","CD8","CCL5",9.08559732033005,"NKG7",9.02897823823232,"#FFA500"
"M717.07","CD8","CCL5",8.87543104595096,"NKG7",8.62166128708753,"#FFA500"
"M718.18","CD8","GNLY",9.29503028788821,"NKG7",9.28784375482921,"#FFA500"
"M719.04","CD8","NKG7",9.5494606886013,"GNLY",9.38399804665028,"#FFA500"
"M720.62","CD8","CCL5",8.73788245782125,"NKG7",8.30840767105216,"#FFA500"
"M721.06","CD8","GNLY",9.32166898809705,"NKG7",8.8527315623403,"#FFA500"
"M722.82","NK","GNLY",9.89786033128073,"CCL5",9.20391127579642,"#8B4513"
"M723.35","CD8","NKG7",9.62104778924042,"CCL5",9.30931208039288,"#FFA500"
"M724.21","CD8","GNLY",9.67485459899136,"NKG7",8.94090979457878,"#FFA500"
"M725.32","CD8","CCL5",9.02304738399425,"GNLY",8.85739733739775,"#FFA500"
"M726.54","CD8","GNLY",9.47864928607636,"NKG7",8.67519004115378,"#FFA500"
"M727.31","CD8","NKG7",8.75717178525137,"CCL5",8.61210080119239,"#FFA500"
"M728.51","CD8","GNLY",10.044942384966,"CCL5",8.88636889482527,"#FFA500"
"M729.81","CD8","NKG7",9.14577568239285,"CCL5",8.8561666849829,"#FFA500"
"M730.51","CD8","GNLY",9.62014052316523,"NKG7",9.50268160289933,"#FFA500"
"M731.83","CD8","CCL5",8.99509639581839,"NKG7",8.78799074302068,"#FFA500"
"M732.69","CD8","GNLY",9.51391573654966,"NKG7",8.73470772051998,"#FFA500"
"M733.51","CD8","GNLY",9.58001397119028,"NKG7",9.3437897966689,"#FFA500"
"M734.90","CD8","GNLY",9.643804384123,"CCL5",9.05606024583651,"#FFA500"
"M735.53","CD8","NKG7",9.3623987941409,"CCL5",9.07255455979549,"#FFA500"
"M736.99","CD8","GNLY",9.60665966674151,"NKG7",9.52803786973998,"#FFA500"
"M737.68","CD8","GNLY",9.40644272934764,"NKG7",9.23665968747198,"#FFA500"
"M738.20","CD8","GNLY",9.77002883732805,"NKG7",9.46244435972388,"#FFA500"
"M739.42","CD8","GNLY",9.65578227215786,"NKG7",9.38190266999698,"#FFA500"
"M740.60","CD8","NKG7",9.03544420002861,"CCL5",8.94850968547987,"#FFA500"
"M741.46","NK","GNLY",9.22200023283339,"NKG7",8.39159450030434,"#8B4513"
"M742.06","CD8","GNLY",9.72285621580845,"CCL5",8.84186761630523,"#FFA500"
"M743.60","CD8","NKG7",9.23018751133806,"CCL5",9.17222907294206,"#FFA500"
"M744.27","CD8","NKG7",9.20643254414241,"CCL5",9.16028681319719,"#FFA500"
"M745.31","CD8","GNLY",9.64306182839738,"CCL5",8.92941878597798,"#FFA500"
"M746.90","CD8","GNLY",9.03204066584156,"CCL5",8.40151887691205,"#FFA500"
"M747.67","CD8","GNLY",9.43355752320476,"CCL5",8.99044812081041,"#FFA500"
"M748.80","CD8","GNLY",9.82574581293007,"NKG7",9.32883489346808,"#FFA500"
"M749.55","CD8","NKG7",9.15498738181093,"CCL5",9.0234134608962,"#FFA500"
"M750.99","CD8","GNLY",10.1673828948618,"CCL5",9.20429727777761,"#FFA500"
"M751.51","CD8","CCL5",9.46168326408276,"NKG7",9.37972020324848,"#FFA500"
"M752.21","CD8","GNLY",9.69359590734072,"NKG7",8.81255529193371,"#FFA500"
"M753.77","CD8","CCL5",7.97742835914373,"GNLY",7.39610723234198,"#FFA500"
"M754.68","CD8","GNLY",10.2224371541255,"NKG7",9.21289489721174,"#FFA500"
"M755.34","CD8","GNLY",9.64828409722238,"NKG7",9.50653205750273,"#FFA500"
"M756.96","CD8","GNLY",10.1211226219659,"NKG7",9.22853466668793,"#FFA500"
"M757.24","NK","GNLY",9.77668703323456,"NKG7",9.04773874129112,"#8B4513"
"M758.71","CD8","CCL5",9.14795010130816,"NKG7",8.89695059730466,"#FFA500"
"M759.69","CD8","CCL5",9.23575548203938,"NKG7",9.21957227042527,"#FFA500"
"M760.57","CD8","NKG7",9.23809669488901,"CCL5",8.79329258309859,"#FFA500"
"M761.20","CD8","GNLY",10.0712220268806,"NKG7",9.2305587788544,"#FFA500"
"M762.48","CD8","NKG7",8.9678351063808,"CCL5",8.81793952878662,"#FFA500"
"M763.67","CD8","GNLY",8.81820949028308,"NKG7",8.51254932630411,"#FFA500"
"M764.70","CD8","GNLY",9.3840072406098,"CCL5",8.6343439089549,"#FFA500"
"M765.81","CD8","GNLY",10.2937253991121,"NKG7",9.54381637267807,"#FFA500"
"M766.42","CD8","GNLY",9.26102114547333,"NKG7",9.10499252583982,"#FFA500"
"M767.10","CD8","GNLY",9.83321908379861,"CCL5",8.12467578309352,"#FFA500"
"M768.77","NK","GNLY",10.2513227079453,"NKG7",9.55331405649174,"#8B4513"
"M769.59","CD8","GNLY",9.4880613435941,"CCL5",9.02321786921023,"#FFA500"
"M770.53","CD8","GNLY",9.84684266091973,"NKG7",9.14263869075723,"#FFA500"
"M771.68","NK","GNLY",9.77216021985503,"NKG7",9.59212816795148,"#8B4513"
"M772.28","CD8","GNLY",9.05836402918797,"CCL5",8.99941189587325,"#FFA500"
"M773.62","CD8","GNLY",9.46563659573119,"NKG7",9.4233762725167,"#FFA500"
"M774.43","CD8","GNLY",10.727981776759,"NKG7",9.51488097700059,"#FFA500"
"M775.62","CD8","NKG7",8.59755953826838,"CCL5",8.56377733105156,"#FFA500"
"M776.08","NK","GNLY",10.8176004020753,"NKG7",9.45248643296933,"#8B4513"
"M777.30","CD8","NKG7",9.14821393757232,"CCL5",9.12309980098997,"#FFA500"
"M778.91","CD8","CCL5",9.15889447605309,"NKG7",8.74252321120477,"#FFA500"
"M779.86","CD8","NKG7",9.06278140848755,"GNLY",8.9892703088507,"#FFA500"
"M780.78","CD8","GNLY",9.97852670058055,"NKG7",8.97460584442087,"#FFA500"
"M781.13","CD8","GNLY",9.19850053196758,"NKG7",8.9202776691771,"#FFA500"
"M782.68","CD8","NKG7",9.18018768973248,"CCL5",9.1761143489757,"#FFA500"
"M783.24","CD8","GNLY",9.88545523632368,"NKG7",9.4615347238596,"#FFA500"
"M784.75","CD8","GNLY",9.34677499418538,"CCL5",8.90908294931334,"#FFA500"
"M785.78","CD8","GNLY",9.70372813955864,"NKG7",9.28458758267373,"#FFA500"
"M786.82","CD8","GNLY",9.99878564034284,"NKG7",8.77982147771089,"#FFA500"
"M787.57","CD8","NKG7",9.43749366885604,"GNLY",9.08620148878285,"#FFA500"
"M788.36","CD8","GNLY",9.08208513783902,"CCL5",9.05772284772812,"#FFA500"
"M789.80","CD8","GNLY",9.46544932009325,"CCL5",8.64543171634824,"#FFA500"
"M790.70","CD8","NKG7",9.11427765292057,"CCL5",8.99146119949993,"#FFA500"
"M791.32","CD8","GNLY",9.46181703631566,"NKG7",9.26321218542678,"#FFA500"
"M792.21","CD8","GNLY",9.35746469375374,"CCL5",9.06399750252557,"#FFA500"
"M793.06","CD8","GNLY",9.18275728989947,"NKG7",9.13172494518309,"#FFA500"
"M794.23","NK","GNLY",9.97639094283328,"NKG7",8.92080006085929,"#8B4513"
"M795.30","CD8","GNLY",9.57166719289865,"NKG7",9.35192142748612,"#FFA500"
"M796.44","CD8","GNLY",9.06150895345259,"CCL5",8.84288444260588,"#FFA500"
"M797.70","CD8","GNLY",9.11808399569201,"NKG7",8.8098408765242,"#FFA500"
"M798.54","CD8","GNLY",9.49939976891188,"NKG7",9.24006542051573,"#FFA500"
"M799.03","NK","GNLY",9.84703999862959,"NKG7",9.10296064899226,"#8B4513"
"M800.08","CD8","GNLY",9.1810001023558,"NKG7",9.09448296479617,"#FFA500"
"M801.39","CD8","GNLY",9.86058928718064,"NKG7",9.20240580239893,"#FFA500"
"M802.71","T","TRAC",3.27701287831709,"CD3D",3.17131620246595,"#FFFF00"
"M803.41","T","IL7R",5.43630373615361,"LEPROTL1",2.32815831421369,"#FFFF00"
"M804.98","T","TRAC",3.78838740760384,"CD3D",3.11794384534744,"#FFFF00"
"M805.23","T","IL32",3.45322429540687,"TRAC",3.10527409221664,"#FFFF00"
"M806.98","T","SOCS3",5.52532298815072,"RPS4Y1",2.84928245928311,"#FFFF00"
"M807.77","T","SOCS3",5.82879436515935,"RPS4Y1",3.11237910406543,"#FFFF00"
"M808.85","T","CD3D",2.4406597568921,"IL7R",2.43539420893716,"#FFFF00"
"M809.23","T","TRAC",3.14838527362418,"CD3D",3.01863221190668,"#FFFF00"
"M810.32","T","TRBC1",4.74510604990376,"CD3D",2.40555961583669,"#FFFF00"
"M811.33","T","IL7R",3.11764474934121,"RORA",2.84808978217102,"#FFFF00"
"M812.77","T","TRBC1",4.59013382404168,"SOCS3",3.42452008105344,"#FFFF00"
"M813.84","T","TRBC2",3.8792724608706,"IL32",3.22969788587516,"#FFFF00"
"M814.84","T","TRBC1",3.79732316405994,"SOCS3",3.47351198207598,"#FFFF00"
"M815.42","T","IL7R",3.31584138329832,"SOCS3",2.45949862623375,"#FFFF00"
"M816.90","T","SOCS3",2.60542877085655,"ZFP36L2",2.43946957522716,"#FFFF00"
"M817.42","T","IL7R",2.76306811680369,"CD3D",2.48245999807272,"#FFFF00"
"M818.49","T","RPS4Y1",2.912947274501,"SOCS3",2.75094679422694,"#FFFF00"
"M819.03","T","CCR7",2.86294101033457,"RPS4Y1",2.55162640770878,"#FFFF00"
"M820.84","CD8","KLRB1",8.19892064674658,"TNFAIP3",3.56716661947651,"#FFA500"
"M821.54","T","IL7R",4.6073613261406,"TRAC",4.43106273027107,"#FFFF00"
"M822.46","T","IL7R",3.00547640068871,"CD3D",2.87535796595925,"#FFFF00"
"M823.74","T","SOCS3",4.68756265371508,"RPS4Y1",3.34627628956261,"#FFFF00"
"M824.18","T","SOCS3",5.43027008898864,"DDIT4",5.07598032081172,"#FFFF00"
"M825.41","T","HNRNPH1",3.61809390972432,"CCR7",2.38380964268897,"#FFFF00"
"M826.43","T","PIK3R1",3.41146131842943,"SPOCK2",3.166330389574,"#FFFF00"
"M827.42","T","CD7",3.10230921837762,"CD3D",2.93518593786897,"#FFFF00"
"M828.30","CD8","SOCS3",5.03145442893225,"KLF6",3.36333091238307,"#FFA500"
"M829.23","T","HNRNPH1",3.46626578844466,"IL7R",2.55255752734766,"#FFFF00"
"M830.72","T","CCR7",3.00254528820626,"SOCS3",2.20669165571298,"#FFFF00"
"M831.35","T","TRAC",2.43444609246809,"IL7R",2.33703932058859,"#FFFF00"
"M832.13","T","IL7R",2.80916958465237,"TRAC",2.54689441301881,"#FFFF00"
"M833.03","T","IL7R",3.90250413490839,"TRBC2",3.02101431716255,"#FFFF00"
"M834.35","T","CCR7",4.19878244351676,"PIK3IP1",2.48796366589287,"#FFFF00"
"M835.91","T","SOCS3",3.63277972293732,"LEPROTL1",2.54837314801954,"#FFFF00"
"M836.23","T","SOCS3",5.57355624368551,"CCR7",3.56582520071179,"#FFFF00"
"M837.13","T","JUND",3.37658566057455,"SOCS3",3.36505588644717,"#FFFF00"
"M838.03","T","TRBC2",2.4093948983243,"LEF1",2.37241000130619,"#FFFF00"
"M839.08","T","TRBC2",3.73538218254266,"CD3D",2.87625977635615,"#FFFF00"
"M840.52","T","NOSIP",3.40128710043716,"IL7R",2.7549691280222,"#FFFF00"
"M841.37","T","IL7R",2.0976060903155,"SOCS3",2.08922491233988,"#FFFF00"
"M842.25","CD8","PIK3R1",3.61347457514896,"ZFP36L2",2.79347480721194,"#FFA500"
"M843.14","T","TRBC1",3.46513953074003,"IL32",2.97531057448106,"#FFFF00"
"M844.89","T","TRBC2",3.1579691607147,"CD3D",3.03256813824024,"#FFFF00"
"M845.53","T","CD3D",2.93108281980273,"CCR7",2.48705354770254,"#FFFF00"
"M846.63","T","TRAC",3.19242697562417,"CD3D",2.93391426881517,"#FFFF00"
"M847.11","T","SOCS3",5.64384921536145,"IL7R",3.0287762960124,"#FFFF00"
"M848.30","T","IL7R",3.02101531049045,"ZFP36L2",2.72067138077596,"#FFFF00"
"M849.47","T","CD3D",2.67146435103845,"IL7R",2.33979354190936,"#FFFF00"
"M850.97","T","TRBC1",3.35354381438124,"CD3D",2.82462303255553,"#FFFF00"
"M851.92","T","CD3D",2.28209850359887,"A1BG",NA,"#FFFF00"
"M852.51","T","SOCS3",4.7606672484417,"NOSIP",2.46975298737579,"#FFFF00"
"M853.80","CD8","KLRB1",7.82742232145577,"RORA",2.8155025914832,"#FFA500"
"M854.39","T","SOCS3",3.98747016974459,"RPS4Y1",3.04656258239977,"#FFFF00"
"M855.43","T","RPS4Y1",2.97986933987408,"IL7R",2.82604332388691,"#FFFF00"
"M856.31","T","CCR7",2.85406784651999,"SOCS3",2.37422663865983,"#FFFF00"
"M857.78","T","KLF6",3.73352082681159,"FOS",3.39276581031882,"#FFFF00"
"M858.97","T","JUND",2.27276410810659,"LEPROTL1",2.10483373199288,"#FFFF00"
"M859.93","T","CD3D",2.55364041729148,"IL7R",2.45446826484422,"#FFFF00"
"M860.16","T","CD3D",2.79504100041944,"ZFP36L2",2.70632122796054,"#FFFF00"
"M861.96","T","SOCS3",4.13912227108887,"RPS4Y1",3.18675174549912,"#FFFF00"
"M862.97","T","IL7R",3.22708157302616,"CD3D",2.94549828514411,"#FFFF00"
"M863.38","T","RPS4Y1",3.04691597332475,"SOCS3",2.19027071253057,"#FFFF00"
"M864.10","T","SOCS3",5.35895804485921,"RPS4Y1",3.00795117500141,"#FFFF00"
"M865.20","T","KLRB1",6.08758471011248,"CD3D",3.32943575439869,"#FFFF00"
"M866.49","T","IL7R",2.46571415060954,"LEPROTL1",2.19334929376002,"#FFFF00"
"M867.37","T","DDIT4",4.61897932594089,"SOCS3",3.47830951767376,"#FFFF00"
"M868.70","T","TRBC1",2.74959831873393,"IL7R",2.57634883189799,"#FFFF00"
"M869.87","T","SOCS3",4.83989885758395,"DDIT4",4.7004322228418,"#FFFF00"
"M870.85","T","SOCS3",2.55026337987792,"RPS4Y1",2.49826460202994,"#FFFF00"
"M871.45","T","TNFAIP3",4.03923482426452,"LMNA",3.60178344935828,"#FFFF00"
"M872.90","CD8","PIK3R1",4.49152260956995,"TNFAIP3",4.39659970423866,"#FFA500"
"M873.15","T","SOCS3",4.6592805696587,"KLF2",3.91552223001812,"#FFFF00"
"M874.20","T","IL7R",3.27703960302416,"TRAC",3.01922990402638,"#FFFF00"
"M875.44","CD8","CCL5",6.3585284294056,"LYAR",5.340909125005,"#FFA500"
"M876.58","T","TRBC2",3.64211999028485,"CD3D",2.82233110632281,"#FFFF00"
"M877.29","T","RPS4Y1",2.81755724274123,"SOCS3",2.70509313739103,"#FFFF00"
"M878.30","T","SOCS3",2.35318441969725,"CD3D",2.22804571176197,"#FFFF00"
"M879.45","T","TNFAIP3",3.33759231935149,"DUSP2",3.12570213049504,"#FFFF00"
"M880.07","T","TRBC1",4.69238438153175,"TRAC",3.94848182926881,"#FFFF00"
"M881.66","T","TNFAIP3",3.29394896594907,"KLF6",3.26729032935663,"#FFFF00"
"M882.18","T","HNRNPH1",3.9313059210385,"RPS4Y1",3.29034262247997,"#FFFF00"
"M883.15","T","CD3D",2.25228351350155,"CCR7",2.05857226661086,"#FFFF00"
"M884.96","T","CCR7",2.72354334233481,"RPS4Y1",2.63240475193223,"#FFFF00"
"M885.02","CD8","SAT1",3.75341556473826,"SOCS3",3.23651636913506,"#FFA500"
"M886.80","T","SOCS3",2.93715186677739,"IL7R",2.72557479991655,"#FFFF00"
"M887.45","T","CD3D",2.90000721060474,"TRAC",2.6194445060785,"#FFFF00"
"M888.20","T","SOCS3",4.73456993845815,"IL7R",2.47445609805897,"#FFFF00"
"M889.01","CD8","PIK3R1",4.29629180109975,"SOCS3",3.2815747463028,"#FFA500"
"M890.54","T","CD2",3.2352157655595,"CD7",2.71356126741995,"#FFFF00"
"M891.37","T","KLRB1",7.89871674725146,"IL7R",3.38577590838776,"#FFFF00"
"M892.35","T","IL7R",3.64590081415918,"CD3D",2.94676617272826,"#FFFF00"
"M893.40","T","RPS4Y1",2.83697885005935,"IL7R",2.63502244194362,"#FFFF00"
"M894.27","T","IL7R",4.1664624961676,"CD3D",2.88593827374714,"#FFFF00"
"M895.10","T","TNFAIP3",3.1243544978383,"IL7R",3.06826989050734,"#FFFF00"
"M896.43","T","KLRB1",3.97072112675124,"TRAC",3.67896777906256,"#FFFF00"
"M897.37","T","ANXA1",3.64340729145421,"TRBC2",2.99154996194496,"#FFFF00"
"M898.31","T","CCR7",4.57635431472269,"RPS4Y1",2.45186726864461,"#FFFF00"
"M899.34","T","IL7R",4.92928619351243,"ZFP36L2",2.36816564400536,"#FFFF00"
"M900.71","T","IL7R",2.60490904053468,"NOSIP",2.50781956081796,"#FFFF00"
"M901.07","CD8","PMAIP1",6.28345800354742,"KLRB1",4.20645771033824,"#FFA500"
"M902.90","B","HLA-DRA",7.66016724931175,"CD79A",7.63911035009081,"#ADD8E6"
"M903.68","B","CD79A",7.70977090371557,"HLA-DRA",7.68254711688974,"#ADD8E6"
"M904.49","B","CD79A",7.99559918811267,"HLA-DRA",7.86417915646923,"#ADD8E6"
"M905.78","B","CD79A",7.72042984535172,"HLA-DRA",7.39069979050966,"#ADD8E6"
"M906.73","B","HLA-DRA",7.72692089229385,"CD79A",7.67921713859017,"#ADD8E6"
"M907.17","B","HLA-DRA",7.73858590116952,"CD79A",7.73697774119607,"#ADD8E6"
"M908.45","B","HLA-DRA",7.79218476209104,"CD79A",7.63776530963133,"#ADD8E6"
"M909.86","B","CD79A",7.65949411031241,"HLA-DRA",7.64550234775911,"#ADD8E6"
"M910.38","B","HLA-DRA",7.42002852820982,"CD79A",7.29606159335301,"#ADD8E6"
"M911.40","B","CD79A",8.01677383602061,"HLA-DRA",7.77049069452971,"#ADD8E6"
"M912.47","B","CD79A",7.85124518954515,"HLA-DRA",7.7896370499616,"#ADD8E6"
"M913.72","B","CD79A",7.91835088793562,"HLA-DRA",7.79829514391274,"#ADD8E6"
"M914.03","B","HLA-DRA",7.74029474596615,"CD79A",7.23261912232819,"#ADD8E6"
"M915.88","B","CD79A",7.79569728907011,"HLA-DRA",7.6677453565257,"#ADD8E6"
"M916.19","B","HLA-DRA",7.49203243533521,"CD79A",7.12903931840729,"#ADD8E6"
"M917.30","B","HLA-DRA",7.6137943145918,"CD79A",7.42234317579312,"#ADD8E6"
"M918.34","B","HLA-DRA",7.66870291289899,"CD79A",7.45080273219875,"#ADD8E6"
"M919.44","B","HLA-DRA",7.58629733361679,"CD79A",7.51827044379796,"#ADD8E6"
"M920.22","B","HLA-DRA",7.7429495374475,"CD79B",7.03662013930889,"#ADD8E6"
"M921.02","B","CD79A",7.73424193770419,"HLA-DRA",7.43777275201091,"#ADD8E6"
"M922.91","B","CD79A",7.81140741913368,"HLA-DRA",7.71836990093598,"#ADD8E6"
"M923.48","B","HLA-DRA",7.84251342342874,"CD79A",7.63297871318154,"#ADD8E6"
"M924.52","B","CD79A",8.10155928440604,"HLA-DRA",7.78146403477909,"#ADD8E6"
"M925.06","B","HLA-DRA",7.78904817548671,"CD79A",7.74708927161452,"#ADD8E6"
"M926.91","B","HLA-DRA",7.48801553994501,"MS4A1",7.09712523501301,"#ADD8E6"
"M927.12","B","CD79A",7.79368566397922,"JCHAIN",7.47419934930998,"#ADD8E6"
"M928.86","B","HLA-DRA",7.54358147090419,"CD79A",6.14732921807728,"#ADD8E6"
